Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88523.646;1117.14;7768.955;73916.475;24.610;2312.67;600.88;
1;86856.951;987.70;7768.955;72256.479;47.412;1334.58;515.21;
2;86263.610;927.46;7768.955;71694.005;92.311;1303.80;26.49;
3;86176.487;918.63;7768.955;71624.073;113.068;1294.48;26.09;
4;87634.297;1015.03;7768.955;73073.044;104.439;1358.99;29.43;
5;90440.859;1149.05;7768.955;75840.918;49.654;1617.14;33.81;
6;93773.807;1289.51;21293.324;65707.283;99.773;2333.39;35.81;
7;97776.828;1566.76;21293.324;69553.006;37.764;2639.67;865.96;
8;101498.382;1716.18;17974.487;76781.948;181.066;2659.92;988.30;
9;103517.376;1861.45;17974.487;78725.345;122.338;3838.50;1103.28;
10;103736.897;1810.43;17974.487;78879.969;117.297;2638.38;1131.73;
11;103386.279;1804.53;17974.487;78525.231;137.581;2631.04;1135.71;
12;102835.200;1792.26;17974.487;77977.446;147.719;2618.88;1123.54;
13;103034.137;1800.36;17974.487;78206.201;156.442;2617.40;1122.82;
14;102908.354;1798.96;17974.487;78054.050;127.621;2544.00;1121.58;
15;103087.048;1815.06;17974.487;78265.289;102.617;2586.03;1120.43;
16;103641.587;1818.92;17974.487;78851.449;81.909;2625.59;1089.51;
17;104418.770;1813.71;17974.487;79631.903;37.802;2680.05;1068.28;
18;104535.106;1801.90;17974.487;79775.120;37.653;2949.82;1075.67;
19;102906.485;1762.77;33527.499;62588.885;59.251;2899.90;1071.95;
20;100578.407;1717.71;33527.499;60273.667;80.880;2713.17;1024.05;
21;97746.406;1598.41;33527.499;57582.226;123.541;2480.36;949.62;
22;93911.700;1251.86;33527.499;53857.246;253.651;1803.22;712.51;
23;91091.510;1174.99;7768.955;76524.009;7.668;2393.94;657.88;
