Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;85491.823;1137.79;7768.955;71386.718;13.005;1490.01;670.64;
1;83805.749;1041.00;7768.955;69743.781;73.522;1490.01;596.85;
2;82982.082;1011.64;7768.955;68958.019;111.521;1490.01;568.31;
3;83067.757;1032.80;7768.955;69051.500;115.036;1490.01;573.49;
4;84402.655;1065.00;7768.955;70391.890;109.253;1490.01;584.74;
5;87425.015;1195.02;7768.955;73289.482;34.189;1490.01;668.66;
6;91484.964;1368.53;21293.324;63849.302;85.931;1714.20;775.33;
7;95877.101;1626.51;21293.324;68114.376;48.761;2135.29;951.04;
8;99720.117;1823.96;17974.487;75440.269;196.311;2467.93;1070.99;
9;101866.183;1849.07;17974.487;77504.765;129.904;2529.50;1063.36;
10;101947.389;1837.36;17974.487;77549.039;114.438;2537.24;1061.96;
11;101636.632;1857.35;17974.487;77227.196;129.119;2574.07;1114.50;
12;100896.249;1787.81;17974.487;76508.371;158.280;2379.79;1070.13;
13;101094.312;1824.66;17974.487;76729.176;183.922;2456.57;1106.07;
14;101309.325;1845.70;17974.487;76943.683;176.632;2465.00;1109.75;
15;101463.464;1855.53;17974.487;77120.290;134.410;2476.29;1097.94;
16;101891.558;1828.94;17974.487;77563.839;114.269;2479.69;0.00;
17;102825.824;1837.90;17974.487;78485.035;53.621;2660.71;1032.32;
18;103554.197;1865.86;17974.487;79236.172;41.461;2787.05;1076.21;
19;102140.900;1821.94;33527.499;62292.998;60.084;2826.48;1062.96;
20;99288.255;1727.04;33527.499;59503.207;101.094;2834.36;1027.81;
21;96429.565;1652.97;33527.499;56744.816;144.261;2775.87;988.51;
22;92242.706;1378.35;33527.499;52685.212;321.068;2329.77;806.14;
23;89349.077;1184.96;7768.955;75203.749;6.143;1553.29;702.64;
