Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;89276.655;1163.56;7768.955;75203.915;8.840;1777.22;677.19;
1;87413.130;1142.05;7768.955;73351.451;38.516;1372.94;623.43;
2;86307.197;1124.72;7768.955;72276.615;81.611;1332.19;579.67;
3;85924.461;1096.58;7768.955;71911.289;99.984;1312.73;560.76;
4;86435.660;1128.56;7768.955;72429.451;87.700;1321.58;576.88;
5;88097.636;1159.33;7768.955;74058.824;31.483;1423.04;586.76;
6;89802.489;1200.93;21293.324;62281.184;72.979;1481.01;610.30;
7;92988.458;1354.52;21293.324;65457.714;11.460;1716.20;681.43;
8;96547.927;1581.18;17974.487;72507.220;183.711;2059.50;805.46;
9;99341.515;1804.82;17974.487;75247.065;138.164;2370.24;999.62;
10;100466.269;1843.89;17974.487;76315.828;134.967;2372.01;1045.26;
11;100649.732;1842.68;17974.487;76469.829;139.549;2379.03;1050.86;
12;100347.412;1821.51;17974.487;76145.127;139.732;2308.56;1035.17;
13;100135.394;1785.36;17974.487;75925.405;140.669;2268.91;1025.48;
14;99851.354;1717.64;17974.487;75666.920;155.920;2347.14;973.58;
15;100248.837;1676.48;17974.487;76091.995;140.664;2430.07;929.37;
16;101036.673;1650.99;17974.487;76909.406;107.227;2733.62;899.16;
17;102189.141;1736.93;17974.487;78022.400;12.274;2364.81;965.56;
18;102562.232;1789.76;17974.487;78429.767;11.711;2404.56;999.81;
19;101032.601;1700.83;33527.499;61421.629;80.022;2343.33;954.28;
20;99098.068;1656.62;33527.499;59518.966;132.218;2357.70;918.90;
21;96619.663;1487.43;33527.499;57090.146;203.137;2343.03;831.51;
22;93277.078;1246.78;33527.499;53821.664;326.726;1541.92;693.52;
23;90863.403;1179.19;7768.955;76823.641;7.803;1452.56;645.63;
