Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87061.677;1171.53;7768.955;73134.576;7.288;1490.01;676.23;
1;85123.204;1148.15;7768.955;71239.119;57.052;1490.01;647.16;
2;84123.412;1106.56;7768.955;70272.424;100.471;1490.01;1.32;
3;83764.431;1103.03;7768.955;69927.024;120.517;1490.01;1.24;
4;84238.616;1107.86;7768.955;70398.393;112.994;1490.01;1.06;
5;85891.208;1177.96;7768.955;72001.281;48.045;1490.01;657.88;
6;87943.295;1227.08;21293.324;60620.248;112.280;1553.51;682.52;
7;91145.611;1486.09;21293.324;63762.646;31.270;2634.30;807.81;
8;94590.778;1624.92;17974.487;70709.547;219.156;2782.77;899.08;
9;96923.824;1775.16;17974.487;72920.300;162.081;2557.30;1049.14;
10;97749.915;1825.31;17974.487;73686.362;136.469;2533.87;1113.45;
11;97825.678;1826.91;17974.487;73738.556;125.665;2524.03;1128.99;
12;97429.039;1794.81;17974.487;73341.643;135.858;2523.55;1106.61;
13;97245.813;1789.65;17974.487;73183.041;152.772;2510.13;1110.67;
14;97134.187;1778.73;17974.487;73097.324;177.965;2514.70;1092.58;
15;97544.501;1750.86;17974.487;73548.920;160.825;2181.86;1081.00;
16;98298.494;1789.62;17974.487;74328.000;116.910;2610.00;1070.62;
17;99705.866;1830.40;17974.487;75693.574;25.979;2741.51;1100.24;
18;100903.732;1898.42;17974.487;76890.993;10.538;2953.22;1124.22;
19;99723.316;1827.86;33527.499;60219.294;52.238;3021.97;1095.88;
20;97461.887;1714.57;33527.499;58005.158;89.808;2885.79;1015.31;
21;94530.661;1637.59;33527.499;55156.163;166.091;2668.96;1020.60;
22;90912.892;1445.41;33527.499;51657.243;342.311;2431.38;859.97;
23;88592.764;1213.81;7768.955;74685.772;6.517;1517.85;742.77;
