Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;85389.984;1118.80;7768.955;71360.893;7.600;1399.06;659.34;
1;83613.681;1050.99;7768.955;69612.473;46.504;1266.88;600.95;
2;82924.549;1045.84;7768.955;68952.259;80.921;1240.04;593.17;
3;82868.255;1050.47;7768.955;68906.892;97.450;1324.32;593.49;
4;84098.142;1104.23;7768.955;70149.200;91.475;1402.75;620.04;
5;87244.607;1211.93;7768.955;73270.300;25.308;1620.18;690.88;
6;91217.317;1431.74;21293.324;63790.958;68.931;2070.00;822.15;
7;95164.407;1641.66;21293.324;67635.401;33.364;2520.79;250.63;
8;98909.717;1804.90;17974.487;74832.827;153.212;2792.19;308.34;
9;100815.911;1830.82;17974.487;76658.942;97.710;2829.58;0.00;
10;100789.760;1841.02;17974.487;76563.210;83.814;2821.04;0.00;
11;100594.144;1846.26;17974.487;76347.414;88.537;2808.03;0.00;
12;99883.136;1837.50;17974.487;75635.648;111.403;2766.17;0.00;
13;100265.976;1849.49;17974.487;76058.493;137.154;2759.12;0.00;
14;100567.615;1853.03;17974.487;76350.171;142.345;2763.54;0.00;
15;100687.737;1848.25;17974.487;76520.639;133.421;2766.33;0.00;
16;101073.301;1857.14;17974.487;76942.160;99.764;2768.65;0.00;
17;102093.542;1862.63;17974.487;77928.046;35.800;2744.91;819.78;
18;103182.534;1903.74;17974.487;79089.058;37.135;3392.05;0.00;
19;101895.783;1871.06;33527.499;62257.755;60.191;3482.73;0.00;
20;99176.293;1831.29;33527.499;59592.141;95.243;3427.48;0.00;
21;96277.993;1690.91;33527.499;56803.907;122.542;2884.84;0.00;
22;92075.065;1540.79;33527.499;52739.780;300.925;2670.17;0.00;
23;89094.144;1295.41;7768.955;75124.791;6.025;1913.77;0.00;
