Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;83922.096;1221.79;7768.955;70008.757;13.602;2325.05;741.04;
1;82122.914;1146.17;7768.955;68238.661;61.972;2326.28;670.20;
2;81124.593;1109.43;7768.955;67262.051;98.082;1490.03;641.71;
3;80760.238;1098.13;7768.955;66912.096;116.757;1471.13;629.20;
4;81104.301;1115.94;7768.955;67254.850;106.007;1493.35;638.27;
5;82161.293;1144.22;7768.955;68263.619;43.798;1504.93;653.86;
6;83456.785;1151.33;21293.324;56085.153;82.002;1526.05;656.82;
7;86163.234;1222.77;21293.324;58764.264;29.158;1652.68;704.52;
8;89582.098;1589.71;17974.487;65709.617;202.572;2377.68;926.15;
9;92160.770;1679.35;17974.487;68193.324;141.744;2444.45;1005.93;
10;93456.000;1708.70;17974.487;69418.540;115.171;2449.59;1054.78;
11;93730.354;1715.75;17974.487;69671.764;116.507;2445.89;1071.37;
12;93611.886;1705.27;17974.487;69578.833;128.637;2443.22;1071.97;
13;93710.293;1710.60;17974.487;69692.959;136.167;2441.61;1079.18;
14;93796.785;1715.37;17974.487;69804.614;147.960;2438.94;1085.80;
15;94344.553;1721.32;17974.487;70390.887;120.142;2444.31;1087.58;
16;95513.708;1756.46;17974.487;71557.504;74.185;2451.69;1088.58;
17;96876.804;1855.26;17974.487;72943.055;14.104;2771.83;1132.96;
18;98531.597;2108.93;17974.487;74601.943;13.349;4653.00;1204.45;
19;97691.752;2046.84;33527.499;58233.817;44.765;4742.78;1156.40;
20;95324.868;1773.69;33527.499;55900.226;86.256;2771.26;1061.37;
21;92137.981;1663.16;33527.499;52762.974;146.201;2502.32;955.58;
22;88414.773;1534.88;33527.499;49147.104;315.066;2333.92;966.91;
23;85837.962;1273.03;7768.955;71953.453;12.548;1742.83;784.59;
