Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88753.757;1162.85;7768.955;74538.488;11.125;2300.49;667.98;
1;86985.682;1066.75;7768.955;72801.546;61.217;1344.07;607.75;
2;86179.897;1039.59;7768.955;72021.349;101.738;1345.69;588.38;
3;86265.795;1048.62;7768.955;72104.102;96.214;1345.61;584.88;
4;87846.135;1111.11;7768.955;73702.603;82.099;1347.11;582.27;
5;90640.048;1237.09;7768.955;76463.566;30.494;1571.05;657.04;
6;93913.924;1387.48;21293.324;66227.316;87.188;1721.40;738.23;
7;98260.058;1627.78;21293.324;70432.112;36.846;2257.03;890.13;
8;101974.987;1835.17;17974.487;77647.196;175.959;2600.54;1038.99;
9;104285.822;1900.76;17974.487;79890.474;103.162;3061.06;1095.29;
10;104565.804;1941.13;17974.487;80140.948;80.855;2848.59;1135.39;
11;104130.230;1935.92;17974.487;79705.271;118.941;2847.29;1133.36;
12;103490.169;1891.81;17974.487;79065.220;142.116;2589.49;1125.63;
13;103690.925;1902.93;17974.487;79296.546;156.735;2586.51;1135.48;
14;103716.612;1896.63;17974.487;79343.602;148.640;2594.26;1129.32;
15;103974.177;1911.09;17974.487;79602.977;123.005;2612.93;1128.06;
16;104483.758;1909.66;17974.487;80115.835;83.995;2605.31;1112.96;
17;105309.092;1893.46;17974.487;80906.399;36.703;2612.45;1102.13;
18;105580.952;1922.64;17974.487;81192.266;37.357;2847.96;1126.25;
19;104134.154;1917.24;33527.499;64231.362;82.035;2830.34;1110.45;
20;101474.850;1801.12;33527.499;61627.167;123.499;2652.92;1075.71;
21;98836.529;1760.72;33527.499;59242.224;161.993;2487.39;1024.47;
22;94997.114;1502.95;33527.499;55548.365;303.109;2147.30;881.38;
23;92154.519;1383.40;7768.955;78122.347;6.898;2334.18;804.21;
