Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;83130.905;970.38;7046.353;69640.533;19.956;1205.77;542.72;
1;81625.557;932.31;7046.353;68139.691;24.624;1184.49;506.70;
2;81129.779;882.69;7046.353;67660.950;25.085;1155.01;468.56;
3;81353.982;882.20;7046.353;67908.269;29.487;1178.92;462.75;
4;82856.665;954.13;7046.353;69397.873;26.461;1298.21;503.46;
5;85584.687;1023.85;7046.353;72029.986;19.676;1396.31;542.36;
6;88661.588;1253.31;19516.177;62553.450;17.591;1648.90;675.13;
7;92696.409;1462.04;19516.177;66397.686;18.632;1806.20;816.77;
8;96408.094;1579.02;16391.624;73282.619;39.319;2103.36;861.94;
9;98533.032;1619.01;16391.624;75406.913;27.424;2159.78;911.45;
10;98806.930;1624.03;16391.624;75633.546;26.011;2141.70;932.83;
11;98408.027;1616.91;16391.624;75224.720;32.720;2141.40;918.41;
12;97886.743;1606.33;16391.624;74705.064;47.332;2091.60;917.80;
13;98161.685;1614.88;16391.624;74997.447;46.983;2097.00;933.22;
14;98289.408;1630.88;16391.624;75138.110;41.580;2100.26;961.93;
15;98057.108;1629.65;16391.624;74932.421;40.683;2101.18;954.30;
16;98192.294;1625.56;16391.624;75091.592;35.075;2090.54;942.46;
17;98757.732;1637.30;16391.624;75707.257;25.844;2165.03;925.89;
18;99449.051;1646.92;16391.624;76434.405;15.375;2208.77;936.25;
19;97989.320;1635.19;30756.000;60626.167;33.781;2245.71;951.26;
20;95513.513;1584.84;30756.000;58131.537;49.703;2197.87;910.40;
21;93102.712;1478.94;30756.000;55898.074;87.288;2083.17;848.71;
22;89316.978;1200.98;30756.000;52146.489;191.790;1568.31;690.73;
23;86804.865;1022.90;7046.353;73141.839;18.745;1245.70;579.81;
