Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;84967.135;1016.85;7046.353;71330.382;20.236;1274.98;650.01;
1;83225.948;957.95;7046.353;69583.699;16.258;1239.93;591.27;
2;82549.153;895.95;7046.353;68926.540;19.512;1183.48;543.51;
3;82169.009;874.40;7046.353;68558.622;22.337;1173.47;525.37;
4;82722.925;907.54;7046.353;69112.936;19.124;1234.30;547.71;
5;83825.687;942.11;7046.353;70212.855;15.640;1273.20;575.32;
6;84676.112;950.85;19516.177;58630.590;23.267;1287.83;573.61;
7;86853.946;1023.98;19516.177;60802.011;26.475;1371.41;529.89;
8;90026.402;1112.37;16391.624;67139.425;82.640;1544.11;584.58;
9;92423.925;1265.47;16391.624;69468.033;30.158;1736.05;703.36;
10;93711.236;1366.33;16391.624;70707.559;16.723;1909.26;706.87;
11;93986.900;1373.89;16391.624;70960.888;16.761;1906.48;697.74;
12;93795.260;1424.09;16391.624;70782.454;19.815;1905.66;778.75;
13;94062.920;1453.83;16391.624;71071.372;15.879;1906.23;790.93;
14;94372.160;1448.03;16391.624;71387.740;16.333;1904.55;845.89;
15;94738.978;1452.69;16391.624;71798.118;18.223;1908.62;839.98;
16;95940.508;1477.44;16391.624;73021.233;15.184;1893.35;849.11;
17;97414.782;1526.76;16391.624;74556.482;17.805;2020.02;0.00;
18;97793.053;1551.62;16391.624;74960.107;15.949;2189.68;0.00;
19;96628.245;1521.33;30756.000;59429.703;25.971;2198.96;0.00;
20;94819.676;1471.27;30756.000;57617.171;31.539;2005.34;0.00;
21;92425.248;1386.76;30756.000;55231.994;68.247;2202.40;0.00;
22;88956.285;1138.89;30756.000;51777.399;151.184;1598.82;0.00;
23;86745.683;997.62;7046.353;73121.280;15.660;1280.50;0.00;
