Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;85149.708;1016.63;7046.353;71396.794;18.535;1312.50;585.28;
1;83562.726;978.70;7046.353;69800.087;22.524;1229.24;555.43;
2;82891.312;969.67;7046.353;69139.810;32.216;1238.66;544.30;
3;83003.028;979.48;7046.353;69261.710;30.727;1280.53;544.23;
4;84349.939;1010.38;7046.353;70633.616;26.702;1360.33;550.50;
5;86945.485;1100.16;7046.353;73243.709;22.406;1484.58;594.61;
6;90003.377;1237.41;19516.177;63802.643;19.394;1591.51;690.74;
7;93649.694;1468.22;19516.177;67307.009;18.572;1975.54;846.30;
8;97265.255;1592.13;16391.624;74107.963;38.921;2270.42;911.35;
9;99302.802;1628.27;16391.624;76153.104;33.201;2316.33;955.32;
10;99455.435;1632.61;16391.624;76302.259;54.424;2314.63;965.93;
11;99015.219;1623.61;16391.624;75854.195;52.951;2303.13;967.65;
12;98475.795;1615.54;16391.624;75305.364;66.654;2260.45;952.48;
13;98736.471;1618.80;16391.624;75578.490;74.372;2212.25;961.97;
14;98698.394;1632.86;16391.624;75519.685;80.068;2206.83;986.50;
15;98618.291;1634.49;16391.624;75450.501;62.769;2267.42;977.72;
16;98720.748;1628.96;16391.624;75556.260;42.924;2250.53;961.78;
17;99762.781;1647.42;16391.624;76605.291;21.283;2322.32;970.50;
18;100165.193;1660.78;16391.624;77057.310;15.791;2369.44;981.26;
19;98739.580;1641.91;30756.000;61280.989;34.437;2291.24;1001.16;
20;96465.012;1605.35;30756.000;59010.284;47.748;2169.92;985.74;
21;93986.682;1512.12;30756.000;56709.915;76.193;2135.58;917.36;
22;90268.003;1335.66;30756.000;53038.718;169.013;1991.43;798.07;
23;87726.253;1119.39;7046.353;74005.000;19.125;1528.29;664.02;
