Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79320.071;996.50;7046.353;65847.398;44.042;1975.24;543.71;
1;77902.446;948.96;7046.353;64502.050;116.548;1967.92;497.04;
2;77367.016;930.33;7046.353;64008.199;155.571;1965.34;478.28;
3;77649.857;933.53;7046.353;64315.278;173.039;1965.86;477.33;
4;79010.318;1003.55;7046.353;65673.184;162.594;1973.76;516.87;
5;81369.943;1106.12;7046.353;68004.339;120.643;1990.17;573.14;
6;84016.743;1365.31;19516.177;58191.647;145.696;2035.07;714.65;
7;87792.917;1541.87;19516.177;61755.484;62.178;2117.96;800.46;
8;91320.571;1622.33;16391.624;68543.556;193.669;2361.43;858.81;
9;93263.856;1656.32;16391.624;70411.768;130.715;2464.12;896.05;
10;93443.099;1651.00;16391.624;70518.125;104.351;2419.25;912.19;
11;92951.857;1641.87;16391.624;70017.385;106.201;2410.63;901.88;
12;92346.731;1631.00;16391.624;69416.605;113.922;2347.57;907.93;
13;92560.320;1644.83;16391.624;69619.974;115.849;2379.13;933.61;
14;92360.248;1664.48;16391.624;69434.698;122.399;2383.37;946.46;
15;92132.805;1666.63;16391.624;69204.143;99.821;2401.17;948.74;
16;91995.846;1661.08;16391.624;69084.577;92.341;2400.54;917.89;
17;92429.479;1667.72;16391.624;69556.422;69.857;2458.16;882.17;
18;93549.044;1683.15;16391.624;70731.338;44.756;2565.20;901.68;
19;93214.921;1658.96;30756.000;56083.302;90.401;2539.62;906.46;
20;91206.153;1614.46;30756.000;54072.312;114.145;2480.65;885.05;
21;88615.882;1553.58;30756.000;51696.605;183.181;2367.97;845.50;
22;84582.342;1361.66;30756.000;47863.593;388.103;2074.97;739.64;
23;81789.486;1093.10;7046.353;68342.481;23.056;1988.81;594.10;
