Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79130.925;1004.68;7046.353;65719.732;77.465;1147.78;530.58;
1;77703.540;963.11;7046.353;64357.849;154.317;1093.02;495.57;
2;77127.126;929.30;7046.353;63824.709;196.535;1088.65;465.81;
3;77463.995;938.23;7046.353;64179.190;215.127;1111.25;469.53;
4;78811.218;998.09;7046.353;65528.180;200.151;1192.96;498.70;
5;81035.871;1201.58;7046.353;67717.032;169.340;1419.63;612.47;
6;83837.345;1414.14;19516.177;58084.766;215.969;2019.90;723.82;
7;87937.850;1543.15;19516.177;61921.971;132.494;2181.82;37.14;
8;91554.054;1659.28;16391.624;68789.710;242.239;2351.39;453.22;
9;93660.731;1699.29;16391.624;70780.000;140.699;2320.29;568.57;
10;93906.829;1696.86;16391.624;70979.412;126.751;2318.91;649.17;
11;93617.081;1691.58;16391.624;70686.327;130.202;2318.52;594.67;
12;93013.631;1710.59;16391.624;70130.245;148.774;2312.37;871.89;
13;93232.023;1716.40;16391.624;70376.693;149.487;2328.39;883.01;
14;92968.281;1706.57;16391.624;70139.821;164.774;2295.76;904.30;
15;92628.045;1697.33;16391.624;69808.969;151.164;2284.07;897.58;
16;92310.679;1727.44;16391.624;69464.853;153.775;2271.11;876.85;
17;92580.329;1730.01;16391.624;69775.272;146.365;2298.89;850.52;
18;93723.199;1741.65;16391.624;70917.416;55.778;2330.92;858.66;
19;93520.131;1736.10;30756.000;56386.514;86.986;2344.11;884.54;
20;91480.910;1685.22;30756.000;54381.618;115.738;2317.50;852.33;
21;88874.290;1565.93;30756.000;51989.614;185.746;2175.62;785.96;
22;84722.449;1360.19;30756.000;47987.030;397.910;2014.91;713.59;
23;81882.766;1102.10;7046.353;68432.840;21.203;1988.06;592.39;
