Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;86087.078;1039.98;7046.353;72448.803;14.602;1305.57;683.26;
1;84421.341;973.45;7046.353;70773.394;14.089;1264.41;626.49;
2;83596.322;933.53;7046.353;69954.626;15.682;1242.31;590.16;
3;83330.679;929.13;7046.353;69701.169;18.834;1255.44;580.76;
4;83874.722;982.60;7046.353;70260.288;19.713;1353.90;608.15;
5;85296.068;1015.67;7046.353;71715.346;15.612;1395.82;604.30;
6;86593.487;1071.64;19516.177;60560.563;25.266;1450.48;640.69;
7;89177.031;1263.49;19516.177;63113.979;19.424;1699.04;763.48;
8;92552.274;1482.38;16391.624;69657.069;53.417;2070.41;889.88;
9;95015.524;1584.95;16391.624;72059.136;17.835;2226.43;918.65;
10;95909.894;1603.20;16391.624;72942.553;14.794;2212.71;942.59;
11;95919.151;1608.45;16391.624;72923.737;12.211;2227.35;937.78;
12;95608.362;1605.31;16391.624;72610.032;16.907;2224.36;937.68;
13;95650.082;1618.18;16391.624;72655.447;10.824;2222.82;941.71;
14;95774.643;1633.50;16391.624;72805.966;12.552;2211.65;998.18;
15;95870.811;1634.46;16391.624;72929.705;12.718;2218.74;987.62;
16;96523.758;1650.28;16391.624;73633.381;12.201;2219.03;992.12;
17;97592.314;1656.21;16391.624;74744.358;10.940;2216.25;983.50;
18;98142.997;1663.94;16391.624;75328.097;11.437;2273.92;1009.01;
19;96867.771;1640.63;30756.000;59705.184;24.036;2274.83;1008.73;
20;94912.931;1599.10;30756.000;57740.223;29.758;2197.52;975.17;
21;92496.633;1535.90;30756.000;55327.619;64.377;2203.74;940.90;
22;89472.939;1304.42;30756.000;52334.393;142.153;2206.08;821.70;
23;87386.746;1124.88;7046.353;73813.287;12.381;1611.75;720.22;
