Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;81163.368;1081.01;7046.353;67794.034;42.758;1689.06;692.42;
1;79648.670;1006.69;7046.353;66297.525;71.347;1683.88;627.95;
2;78748.120;977.70;7046.353;65434.050;98.893;1681.76;587.80;
3;78489.866;973.68;7046.353;65188.516;112.607;1674.79;583.50;
4;79075.752;992.94;7046.353;65755.530;101.117;1675.31;590.81;
5;80215.690;1024.99;7046.353;66875.669;69.666;1676.45;610.19;
6;80818.663;1039.65;19516.177;55042.164;91.057;1676.79;622.85;
7;82923.773;1146.69;19516.177;57125.285;77.428;1679.95;675.06;
8;85876.351;1263.33;16391.624;63295.432;156.026;1783.25;737.02;
9;88073.868;1413.88;16391.624;65437.124;100.739;1864.60;849.49;
10;88851.027;1429.94;16391.624;66167.358;74.450;1869.13;880.43;
11;88910.600;1425.89;16391.624;66205.245;77.903;1869.01;887.99;
12;88584.049;1422.48;16391.624;65869.146;80.341;1849.81;890.53;
13;88535.002;1429.75;16391.624;65817.886;68.343;1850.59;881.64;
14;88745.676;1451.57;16391.624;66069.581;74.962;1874.23;910.63;
15;89332.362;1485.39;16391.624;66675.116;77.437;1886.97;920.75;
16;90213.539;1541.69;16391.624;67565.540;64.143;1904.63;951.80;
17;91846.745;1637.41;16391.624;69259.361;51.773;2087.26;1050.72;
18;93511.155;1688.00;16391.624;70969.807;35.177;2410.10;1055.41;
19;92817.096;1666.48;30756.000;55940.537;63.810;2224.63;1097.19;
20;90915.669;1591.66;30756.000;54052.834;89.648;2172.36;1022.26;
21;88326.615;1471.08;30756.000;51486.839;145.193;1995.94;939.41;
22;84562.476;1364.00;30756.000;47817.145;296.573;1813.67;860.40;
23;82329.580;1115.68;7046.353;68944.596;32.112;1315.56;704.46;
