Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;84449.659;1163.89;7630.806;70706.859;8.186;1615.00;884.34;
1;82822.223;1009.19;7630.806;69069.201;30.476;1404.56;752.50;
2;81895.433;948.18;7630.806;68152.435;43.592;1378.12;686.61;
3;81811.088;944.97;7630.806;68081.977;42.938;1389.12;679.75;
4;82016.731;954.14;7630.806;68284.828;41.121;1373.94;677.87;
5;82475.011;954.06;7630.806;68794.009;86.459;1318.95;663.76;
6;83697.601;1006.06;21076.149;56587.396;95.554;1496.90;681.87;
7;86906.568;1221.54;21076.149;59700.629;54.944;1785.19;861.15;
8;89898.479;1455.11;17648.308;66216.899;155.639;1805.56;1066.91;
9;91885.451;1617.38;17648.308;68127.596;71.297;2014.55;1126.00;
10;92518.873;1692.03;17648.308;68718.312;41.204;2141.71;1126.00;
11;91997.079;1609.15;17648.308;68121.644;38.915;2137.97;1126.00;
12;90988.942;1572.61;17648.308;67115.833;34.679;2105.04;943.31;
13;90514.848;1558.13;17648.308;66656.776;35.943;2100.31;943.19;
14;90100.328;1558.17;17648.308;66291.649;42.845;2107.30;943.09;
15;89788.002;1482.96;17648.308;66004.823;44.862;2104.38;942.02;
16;89730.601;1413.37;17648.308;65961.370;46.627;2128.49;941.20;
17;90118.503;1425.39;17648.308;66373.485;37.326;2193.98;941.12;
18;91110.764;1464.22;17648.308;67379.855;25.450;2303.62;1079.69;
19;92838.921;1613.15;33360.489;53525.346;95.548;2301.70;1126.00;
20;92736.511;1621.67;33360.489;53424.289;100.936;2291.56;1061.00;
21;90692.174;1583.86;33360.489;51401.613;138.715;2281.57;1061.00;
22;87444.573;1385.90;33360.489;48301.926;325.402;2509.63;978.68;
23;85202.772;1167.68;7630.806;71463.890;6.767;2163.81;883.02;
