Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;81403.876;981.01;7630.806;67474.015;13.012;1670.49;683.03;
1;79936.507;913.91;7630.806;66029.742;58.226;1666.85;630.32;
2;79356.417;885.41;7630.806;65486.274;75.086;1666.26;599.27;
3;79396.441;890.22;7630.806;65520.652;47.464;1666.23;604.74;
4;80373.930;923.83;7630.806;66521.769;56.634;1673.41;646.48;
5;82068.164;961.15;7630.806;68279.237;120.381;1832.53;681.11;
6;84949.343;1057.47;21076.149;57629.271;91.592;1856.61;777.78;
7;88753.467;1339.56;21076.149;61243.980;45.256;1899.78;993.78;
8;91711.966;1392.70;17648.308;67686.946;133.933;1934.75;995.21;
9;92598.957;1419.65;17648.308;68521.263;81.153;1937.83;990.15;
10;92467.264;1413.58;17648.308;68342.012;59.746;1931.94;976.63;
11;92418.080;1501.43;17648.308;68267.184;61.208;1931.91;1032.47;
12;91683.677;1446.27;17648.308;67536.036;77.868;1886.78;992.60;
13;92310.832;1501.10;17648.308;68155.966;66.556;1876.67;1044.62;
14;91699.204;1489.29;17648.308;67566.930;84.120;1936.26;1013.73;
15;91221.091;1439.05;17648.308;67119.875;77.562;1921.39;1000.63;
16;90815.722;1410.08;17648.308;66739.414;55.632;1918.83;999.51;
17;90498.719;1398.74;17648.308;66457.391;61.411;1883.73;999.81;
18;90678.124;1361.23;17648.308;66627.495;34.399;1886.19;977.86;
19;91608.373;1375.38;33360.489;51894.107;92.280;1906.16;999.17;
20;91936.857;1451.55;33360.489;52279.936;105.390;1883.40;864.00;
21;89996.066;1367.27;33360.489;50521.948;190.397;1869.47;861.87;
22;86620.685;1156.06;33360.489;47404.323;449.095;1843.55;850.43;
23;83130.269;973.83;7630.806;69182.245;5.692;1825.38;717.70;
