Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88571.786;1188.44;7630.806;74596.852;20.978;2235.81;761.73;
1;87207.861;1097.87;7630.806;73192.948;20.371;2208.71;634.75;
2;86689.705;1043.23;7630.806;72663.815;20.258;1315.24;545.60;
3;86706.941;1043.28;7630.806;72733.878;23.736;1316.14;540.05;
4;88048.338;1065.41;7630.806;74078.719;19.949;1397.48;633.57;
5;90053.422;1135.73;7630.806;76031.361;22.525;1521.97;744.32;
6;92514.734;1343.99;21076.149;65031.621;22.561;1805.92;844.44;
7;96417.713;1432.98;21076.149;68879.421;27.156;2166.63;998.01;
8;99832.804;1539.66;17648.308;75707.887;23.432;2494.87;1070.90;
9;101265.894;1553.81;17648.308;77084.160;27.302;2340.37;889.00;
10;101336.979;1542.98;17648.308;77152.567;27.983;2308.82;882.38;
11;101095.974;1551.91;17648.308;76880.451;28.947;2299.91;884.52;
12;100740.987;1550.43;17648.308;76503.266;30.049;2303.31;886.89;
13;100642.648;1553.41;17648.308;76383.548;29.275;2279.78;905.41;
14;100077.700;1546.65;17648.308;75796.922;27.703;2392.24;1067.09;
15;99752.320;1536.05;17648.308;75480.747;27.255;2038.76;1063.72;
16;99474.099;1528.25;17648.308;75217.747;21.039;2038.62;1051.90;
17;99237.893;1477.43;17648.308;75029.893;22.889;1957.45;1014.22;
18;100432.254;1518.45;17648.308;76303.749;24.343;2050.36;1032.63;
19;101375.415;1547.95;33360.489;61607.205;57.097;2190.56;1051.20;
20;100230.769;1539.17;33360.489;60501.568;66.805;2255.52;1049.79;
21;97953.402;1525.68;33360.489;58318.181;104.004;2296.75;1018.14;
22;94127.481;1407.42;33360.489;54541.426;168.547;2118.77;969.72;
23;91501.824;1222.53;7630.806;77464.977;34.751;1747.22;872.49;
