Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;83877.590;1066.08;7630.806;69831.160;19.164;1476.49;696.92;
1;82360.685;1042.90;7630.806;68314.728;46.189;1416.80;672.27;
2;81850.708;1034.46;7630.806;67824.213;54.158;1411.65;662.90;
3;82081.612;1038.20;7630.806;68029.502;36.876;1423.67;662.39;
4;82902.878;1034.15;7630.806;68859.098;37.680;1413.02;664.15;
5;84613.876;1059.40;7630.806;70631.328;85.120;1402.45;669.95;
6;87449.126;1287.93;21076.149;59990.216;65.549;1974.79;822.97;
7;91482.981;1475.45;21076.149;63863.138;11.421;1943.17;978.51;
8;94930.823;1532.21;17648.308;70751.480;41.069;2022.56;1018.87;
9;96593.368;1569.64;17648.308;72381.715;21.056;2055.36;1103.02;
10;96475.010;1563.39;17648.308;72222.205;20.776;2025.41;1109.98;
11;95881.722;1565.47;17648.308;71604.233;30.420;2024.97;1112.14;
12;95185.876;1553.36;17648.308;70894.109;40.077;2022.11;1103.69;
13;95146.810;1553.31;17648.308;70867.578;37.630;2022.96;1098.63;
14;94799.020;1547.54;17648.308;70522.695;41.310;2020.46;1089.32;
15;94220.685;1530.10;17648.308;69996.175;43.194;2023.70;1078.28;
16;93976.601;1529.98;17648.308;69785.390;41.764;2029.58;1070.36;
17;93743.773;1523.43;17648.308;69598.071;33.640;1959.70;1058.75;
18;93994.308;1500.89;17648.308;69899.895;24.613;2006.50;0.00;
19;95107.739;1520.31;33360.489;55391.533;80.003;2074.97;0.00;
20;94739.558;1523.26;33360.489;55056.553;89.283;2125.73;1044.42;
21;92517.251;1491.18;33360.489;52973.852;137.204;2258.72;994.17;
22;88778.731;1395.63;33360.489;49405.241;306.733;2078.43;925.21;
23;86308.221;1115.77;7630.806;72291.851;6.765;1597.48;742.50;
