Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;84950.781;1125.29;7630.806;70856.979;30.223;2133.96;811.70;
1;83564.365;1031.47;7630.806;69457.191;33.847;1848.59;731.79;
2;83045.811;1002.24;7630.806;68933.718;35.663;1847.26;705.90;
3;83271.218;1024.69;7630.806;69161.369;32.696;2114.18;705.35;
4;84184.852;1057.87;7630.806;70076.801;29.241;2115.55;735.00;
5;85982.807;1097.05;7630.806;71895.289;31.342;1855.45;767.58;
6;88613.918;1306.89;21076.149;61056.630;33.521;1882.84;922.75;
7;92633.846;1463.08;21076.149;64968.165;32.687;1962.46;1054.33;
8;95835.694;1553.63;17648.308;71657.665;62.399;1978.87;1063.90;
9;97396.344;1593.11;17648.308;73233.884;47.539;2046.07;1060.18;
10;97270.287;1582.44;17648.308;73141.558;47.332;2040.45;1013.20;
11;96755.709;1596.88;17648.308;72629.169;50.929;2050.84;1017.56;
12;96133.483;1580.54;17648.308;72007.260;47.968;2018.19;1007.33;
13;96164.910;1590.28;17648.308;72047.410;44.492;2050.40;1007.42;
14;95638.851;1579.51;17648.308;71529.423;55.915;2025.70;1005.76;
15;95097.274;1569.65;17648.308;70953.586;30.213;2014.55;1010.60;
16;94799.203;1560.84;17648.308;70647.120;27.770;1981.33;1023.63;
17;94716.917;1526.58;17648.308;70549.535;31.678;1970.38;1024.83;
18;95246.169;1498.19;17648.308;71092.162;20.629;1973.48;1009.13;
19;96345.033;1550.97;33360.489;56585.766;92.901;2008.50;1021.97;
20;95645.009;1563.18;33360.489;55910.142;98.280;2077.44;979.74;
21;93363.916;1519.31;33360.489;53750.188;144.613;2082.64;911.18;
22;89741.391;1352.51;33360.489;50227.447;302.369;1882.17;872.00;
23;87075.094;1216.74;7630.806;73008.745;21.341;1861.82;858.66;
