Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;89539.248;1312.96;7630.806;75491.030;20.325;2416.59;873.28;
1;87898.588;1117.62;7630.806;73809.807;20.350;1524.04;739.42;
2;87153.089;1084.94;7630.806;73037.668;20.761;1502.62;709.01;
3;86904.288;1068.02;7630.806;72787.674;23.470;1488.79;696.16;
4;87519.692;1103.93;7630.806;73412.304;20.003;1508.74;717.23;
5;88440.732;1161.12;7630.806;74340.853;20.610;2232.69;736.44;
6;89416.907;1250.71;21076.149;61890.428;19.287;2259.26;785.81;
7;92149.585;1373.48;21076.149;64630.344;22.817;2329.35;879.16;
8;95417.181;1581.63;17648.308;71296.682;28.479;2316.23;1039.97;
9;97675.748;1673.95;17648.308;73535.669;20.375;2433.09;1168.26;
10;98434.133;1695.54;17648.308;74263.166;21.032;2383.51;1168.65;
11;98253.638;1701.48;17648.308;74084.458;22.410;2498.25;1164.13;
12;97734.818;1683.90;17648.308;73573.620;35.577;2511.20;1126.61;
13;97350.431;1667.21;17648.308;73143.001;23.163;2486.04;1090.99;
14;97000.446;1660.28;17648.308;72804.305;22.734;2569.97;1093.92;
15;96781.710;1613.38;17648.308;72596.278;21.039;2461.59;1085.42;
16;96949.750;1610.74;17648.308;72821.046;20.427;2295.78;1095.16;
17;97154.996;1595.30;17648.308;73092.185;18.038;2305.78;1086.11;
18;98407.983;1651.98;17648.308;74411.588;18.446;2439.07;1121.46;
19;99669.849;1674.96;33360.489;60042.265;43.360;2939.77;0.00;
20;99016.632;1673.67;33360.489;59432.574;61.306;2532.59;1017.43;
21;96601.839;1637.78;33360.489;57009.710;93.623;2616.08;966.35;
22;93208.383;1486.50;33360.489;53664.232;166.351;2705.39;902.94;
23;90660.164;1314.90;7630.806;76682.551;22.354;2239.84;881.11;
