Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;81471.908;1057.67;7630.806;67476.904;15.456;2139.87;766.10;
1;79823.051;955.28;7630.806;65836.102;43.348;2115.64;652.26;
2;79203.239;937.83;7630.806;65248.535;66.032;2109.24;621.65;
3;79257.449;939.66;7630.806;65289.068;48.074;2113.30;623.61;
4;80278.257;938.09;7630.806;66325.913;55.670;1634.92;645.97;
5;81680.230;976.59;7630.806;67880.500;107.842;1650.13;678.36;
6;84679.313;1092.32;21076.149;57370.430;78.558;1667.21;812.78;
7;88090.624;1379.28;21076.149;60616.585;17.719;1896.25;989.35;
8;91218.978;1511.36;17648.308;67197.656;55.896;2053.16;851.70;
9;92773.239;1542.03;17648.308;68714.296;42.538;2090.59;1050.00;
10;92712.374;1543.95;17648.308;68626.472;48.685;2075.72;1000.00;
11;92127.243;1553.57;17648.308;68018.500;53.666;2057.71;1000.00;
12;91366.268;1503.89;17648.308;67249.195;61.559;2112.83;987.39;
13;91308.373;1501.94;17648.308;67221.137;79.730;2118.94;991.85;
14;90946.745;1528.68;17648.308;66873.373;88.296;2053.58;999.78;
15;90373.140;1493.43;17648.308;66331.718;67.628;2041.37;858.64;
16;90098.094;1490.38;17648.308;66087.659;60.075;2038.45;771.77;
17;90116.994;1488.93;17648.308;66135.750;63.110;1869.30;769.20;
18;90435.129;1415.94;17648.308;66460.226;23.967;1880.11;813.29;
19;91514.311;1494.39;33360.489;51982.144;117.499;1895.64;768.95;
20;91377.222;1471.11;33360.489;51865.011;117.107;1955.60;560.22;
21;89921.149;1518.16;33360.489;50546.269;175.588;1983.07;899.51;
22;86590.170;1255.14;33360.489;47386.654;404.632;2022.52;856.35;
23;83761.662;1030.59;7630.806;69888.229;8.597;1637.52;788.80;
