Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;100652.524;1173.93;10323.026;83318.264;28.202;1784.78;794.10;
1;99144.685;1139.26;10323.026;81869.408;105.371;2504.04;732.14;
2;98446.195;1106.63;10323.026;81255.614;191.781;1696.37;702.44;
3;98399.827;1106.45;10323.026;81251.463;236.754;1686.61;693.37;
4;99705.977;1154.74;10323.026;82574.350;244.336;1714.69;727.64;
5;101875.332;1242.19;10323.026;84715.763;199.345;1831.25;793.04;
6;105031.471;1571.70;26280.117;71896.278;143.674;2650.20;1004.93;
7;109537.948;1718.61;26280.117;76259.661;98.949;2702.07;1105.98;
8;113536.234;1794.40;22069.026;84707.797;264.368;2822.45;1114.79;
9;115758.740;1822.44;22069.026;86819.813;152.159;2850.78;1123.14;
10;116260.710;1828.35;22069.026;87242.527;96.970;2889.90;1108.85;
11;115870.372;1828.72;22069.026;86808.193;88.639;2893.11;1109.94;
12;115238.948;1818.97;22069.026;86130.770;90.307;2896.22;1101.15;
13;115161.743;1821.35;22069.026;86051.279;85.085;2900.77;1105.36;
14;114948.993;1811.95;22069.026;85837.599;86.158;2897.22;1112.08;
15;114968.699;1810.11;22069.026;85864.718;80.062;2891.80;1113.67;
16;115614.709;1814.36;22069.026;86517.478;57.310;2857.98;1107.67;
17;115985.479;1819.71;22069.026;86910.444;57.471;2897.36;1099.37;
18;115215.625;1811.61;41336.001;66930.805;105.906;2891.57;1078.38;
19;113709.987;1809.44;41336.001;65493.900;134.921;2865.54;1071.97;
20;111576.070;1778.72;41336.001;63404.622;187.143;2838.05;1000.54;
21;109039.348;1737.94;41336.001;61164.859;227.766;2826.22;969.53;
22;105224.436;1639.36;10323.026;88146.701;20.667;2850.88;939.85;
23;101802.094;1432.16;10323.026;84633.007;21.400;2672.79;915.89;
