Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96917.444;1171.31;10323.026;79643.587;80.908;1815.07;745.49;
1;95486.995;1142.49;10323.026;78291.219;179.882;1754.67;711.79;
2;94814.420;1117.18;10323.026;77686.341;258.817;1693.79;688.83;
3;94930.075;1125.55;10323.026;77843.118;296.776;1721.02;691.65;
4;96182.291;1190.11;10323.026;79129.463;310.067;1803.89;721.31;
5;98596.345;1251.70;10323.026;81509.927;259.366;1879.24;751.81;
6;101419.397;1620.05;26280.117;68306.817;171.465;2677.24;975.02;
7;105973.914;1804.56;26280.117;72719.707;88.621;2856.77;1099.68;
8;109523.653;1869.19;22069.026;80729.873;290.405;2843.17;1197.63;
9;111523.904;1877.84;22069.026;82645.893;222.256;2794.82;1233.59;
10;111674.499;1879.74;22069.026;82748.654;191.930;2840.74;1260.79;
11;111189.607;1886.91;22069.026;82209.136;192.226;2906.54;1270.35;
12;110348.582;1876.18;22069.026;81341.832;204.972;2984.36;1246.41;
13;110246.843;1878.12;22069.026;81250.536;205.696;2973.23;1268.02;
14;109992.743;1875.47;22069.026;81016.578;212.348;2893.70;1260.39;
15;109928.306;1865.59;22069.026;80963.095;202.316;2817.94;1236.99;
16;110549.855;1866.32;22069.026;81609.634;181.251;2825.61;1232.42;
17;111436.226;1874.39;22069.026;82412.507;81.143;2791.11;1240.49;
18;110990.259;1872.65;41336.001;62834.211;209.550;2830.71;1240.45;
19;109724.252;1874.69;41336.001;61603.516;253.659;2826.12;1250.39;
20;107595.423;1847.31;41336.001;59564.052;328.956;2822.69;1229.91;
21;105013.423;1755.80;41336.001;57206.212;424.994;2929.38;1152.40;
22;101179.472;1636.79;10323.026;83962.405;30.059;2805.22;1068.19;
23;98512.802;1312.18;10323.026;81207.512;30.368;2564.23;811.26;
