Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97311.578;1149.41;10323.026;79924.085;70.350;1758.08;785.96;
1;95819.690;1123.80;10323.026;78513.539;171.378;1741.65;754.29;
2;95189.741;1108.22;10323.026;77946.695;243.333;1722.00;735.03;
3;95215.235;1110.51;10323.026;78015.868;294.025;1708.27;728.63;
4;96524.565;1146.08;10323.026;79339.657;299.333;1719.22;751.75;
5;98918.536;1208.90;10323.026;81722.703;270.834;1792.41;796.32;
6;101866.973;1504.03;26280.117;68675.151;202.719;2589.54;970.29;
7;106303.633;1674.91;26280.117;72982.021;134.419;2761.63;1077.79;
8;110138.717;1759.09;22069.026;81276.125;324.990;2882.66;1147.95;
9;112281.069;1786.02;22069.026;83344.624;227.431;2910.07;1197.08;
10;112567.569;1795.67;22069.026;83575.704;173.849;2944.17;1236.93;
11;112165.109;1807.65;22069.026;83132.871;158.535;2977.03;1236.28;
12;111513.271;1791.49;22069.026;82472.493;161.312;2935.41;1224.17;
13;111496.184;1795.98;22069.026;82439.383;156.278;2944.16;1219.50;
14;111288.233;1798.18;22069.026;82240.036;159.042;2947.34;1222.10;
15;111238.300;1779.59;22069.026;82176.644;152.973;2955.01;1210.16;
16;111941.158;1776.40;22069.026;82876.902;128.647;2874.32;1204.86;
17;112357.565;1786.67;22069.026;83280.748;79.625;2931.47;1203.46;
18;111645.234;1780.99;41336.001;63393.956;150.923;2938.69;1208.10;
19;110127.148;1776.07;41336.001;61923.352;192.624;2917.75;1179.01;
20;107943.023;1740.88;41336.001;59790.075;248.701;2911.63;1172.54;
21;105471.674;1675.23;41336.001;57480.054;319.161;2900.03;1130.76;
22;102041.984;1467.85;10323.026;84722.448;35.775;2684.32;1008.93;
23;99154.882;1164.22;10323.026;81757.862;36.954;1842.21;793.66;
