Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96966.875;1371.84;10323.026;79936.768;44.788;2653.30;833.10;
1;95306.108;1255.09;10323.026;78352.964;149.992;2567.18;778.40;
2;94231.868;1183.98;10323.026;77362.272;243.721;1863.14;731.14;
3;93861.908;1192.52;10323.026;77017.749;270.927;1867.26;729.68;
4;94319.044;1235.01;10323.026;77496.127;289.303;1906.47;757.59;
5;95193.877;1280.01;10323.026;78339.988;252.574;1965.11;771.53;
6;96177.865;1400.18;26280.117;63338.939;192.021;2374.88;820.22;
7;98520.599;1539.73;26280.117;65596.451;109.324;2668.48;882.11;
8;101213.314;1716.10;22069.026;72804.315;377.320;2779.80;1009.29;
9;103837.509;1816.51;22069.026;75312.032;243.114;2790.45;1094.72;
10;105502.514;1901.40;22069.026;76891.208;156.985;2797.47;1190.73;
11;105927.780;1909.08;22069.026;77290.151;125.257;2803.75;1210.08;
12;105785.159;1907.21;22069.026;77124.458;107.577;2814.68;1216.10;
13;105671.296;1908.36;22069.026;77005.649;113.164;2800.19;1233.33;
14;105728.100;1915.36;22069.026;77063.239;125.400;2796.01;1217.66;
15;106130.898;1906.12;22069.026;77447.572;107.125;2766.59;1206.76;
16;107377.121;1917.87;22069.026;78686.880;61.343;2774.59;1215.76;
17;109196.375;1939.30;22069.026;80550.483;35.169;2714.19;1235.09;
18;109366.070;1945.16;41336.001;61529.809;102.577;2736.94;1233.12;
19;108390.212;1941.24;41336.001;60586.567;151.799;2747.37;1227.31;
20;106405.799;1919.49;41336.001;58648.532;219.312;2734.33;1207.07;
21;104034.979;1812.79;41336.001;56418.509;369.858;2828.22;1146.11;
22;100812.693;1648.84;10323.026;83784.248;22.450;2808.80;1024.27;
23;97812.623;1426.76;10323.026;80718.063;24.736;2696.18;854.09;
