Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;102027.609;1122.02;10323.026;84623.852;64.746;1728.12;762.55;
1;100532.920;1080.86;10323.026;83198.520;152.940;1648.73;719.26;
2;99864.234;1028.14;10323.026;82621.666;247.814;1534.38;659.08;
3;99790.645;1024.42;10323.026;82587.662;289.893;1511.62;652.88;
4;100965.981;1101.93;10323.026;83778.799;302.022;1652.38;699.37;
5;103141.292;1191.74;10323.026;85928.776;269.975;1700.19;764.30;
6;106475.221;1351.31;26280.117;73278.039;218.892;2067.46;867.71;
7;110894.717;1710.06;26280.117;77634.556;176.063;2634.16;1117.38;
8;114950.271;1799.25;22069.026;86189.097;397.055;2719.08;1141.76;
9;117464.488;1826.91;22069.026;88586.245;268.282;2728.47;1133.28;
10;118103.183;1835.15;22069.026;89128.137;186.975;2751.89;1115.00;
11;117896.014;1838.64;22069.026;88839.399;146.836;2773.33;1107.57;
12;117313.069;1821.97;22069.026;88239.171;146.000;2797.64;1079.69;
13;117189.780;1822.91;22069.026;88122.124;139.958;2805.20;1077.09;
14;117064.266;1811.73;22069.026;88013.907;144.995;2800.91;1082.89;
15;117116.921;1811.23;22069.026;88080.526;136.701;2786.62;1093.80;
16;117874.565;1817.48;22069.026;88832.316;99.180;2715.35;1084.67;
17;118193.095;1821.71;22069.026;89170.217;87.736;2745.40;1076.19;
18;117408.724;1813.86;41336.001;69190.184;165.282;2746.48;1051.68;
19;115773.340;1803.56;41336.001;67640.847;202.712;2736.01;1044.81;
20;113470.533;1768.43;41336.001;65369.032;254.949;2684.69;965.22;
21;110892.294;1740.12;41336.001;62917.507;295.744;2762.66;942.61;
22;107053.081;1611.58;10323.026;89813.959;39.944;2750.12;933.00;
23;103781.645;1251.45;10323.026;86393.187;24.741;2010.38;864.54;
