Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98270.107;1247.69;10323.026;81060.667;33.524;1888.46;858.28;
1;96566.470;1212.66;10323.026;79411.388;110.023;2508.40;817.61;
2;95772.337;1148.21;10323.026;78711.310;213.661;1710.02;757.54;
3;95324.718;1143.28;10323.026;78333.412;260.749;1702.87;738.08;
4;95742.288;1151.92;10323.026;78775.108;281.701;1711.03;737.28;
5;96612.104;1195.98;10323.026;79637.789;268.584;1778.22;771.12;
6;97738.363;1226.52;26280.117;64793.014;235.512;1867.83;787.90;
7;99616.638;1429.00;26280.117;66629.859;181.040;2198.94;899.63;
8;102427.533;1655.63;22069.026;73938.053;405.954;2669.08;1022.94;
9;105324.424;1737.52;22069.026;76716.295;264.338;2767.61;1085.24;
10;107048.730;1779.65;22069.026;78345.899;162.823;2772.19;1145.12;
11;107596.712;1788.50;22069.026;78843.615;130.398;2784.72;1163.43;
12;107510.012;1786.99;22069.026;78707.400;123.197;2788.53;1191.65;
13;107336.053;1789.17;22069.026;78539.203;121.887;2792.43;1188.25;
14;107531.537;1780.91;22069.026;78754.229;127.631;2795.22;1200.15;
15;108211.246;1789.04;22069.026;79451.275;128.721;2785.97;1196.65;
16;109860.327;1805.48;22069.026;81082.686;84.892;2755.72;1217.00;
17;111109.485;1828.16;22069.026;82309.045;26.662;2803.33;1260.65;
18;110702.767;1822.60;41336.001;62739.622;127.324;2823.33;1233.75;
19;109506.814;1809.13;41336.001;61574.100;158.305;2841.84;1226.44;
20;107686.553;1783.93;41336.001;59799.372;203.964;2829.06;1150.02;
21;105243.312;1708.89;41336.001;57421.060;297.507;2764.13;1175.20;
22;101754.422;1646.85;10323.026;84653.306;20.584;2786.86;1113.82;
23;98903.863;1433.42;10323.026;81734.739;20.809;2605.22;940.71;
