Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98084.858;1124.87;10323.026;80655.495;50.170;1812.20;722.95;
1;96625.956;1095.84;10323.026;79256.948;130.755;1721.73;692.05;
2;95875.370;1084.55;10323.026;78596.801;221.441;1717.59;671.27;
3;95845.192;1088.03;10323.026;78605.821;264.686;1711.93;672.31;
4;97091.987;1116.16;10323.026;79874.915;278.322;1740.64;683.09;
5;99327.290;1177.72;10323.026;82091.250;242.640;1810.26;722.61;
6;102487.710;1443.16;26280.117;69258.525;193.999;2572.92;856.66;
7;106914.804;1679.81;26280.117;73559.934;141.353;2776.77;753.46;
8;110876.448;1713.87;22069.026;81956.065;317.808;2815.33;756.01;
9;112788.749;1754.82;22069.026;83772.794;210.113;2834.36;1166.06;
10;113205.966;1763.98;22069.026;84116.816;162.899;2844.08;1183.08;
11;112889.117;1771.18;22069.026;83747.390;162.744;2842.87;1196.85;
12;112004.146;1759.70;22069.026;82852.959;168.563;2876.53;1190.46;
13;112008.294;1764.18;22069.026;82877.416;167.534;2889.93;1181.03;
14;111813.162;1749.27;22069.026;82707.138;175.981;2883.52;1166.61;
15;111791.957;1743.74;22069.026;82703.369;170.082;2845.52;1148.04;
16;112554.732;1748.11;22069.026;83460.231;134.097;2750.60;1149.22;
17;112992.773;1741.46;22069.026;83873.957;73.534;2792.83;1.05;
18;112361.584;1757.27;41336.001;64071.815;161.762;2795.73;1164.83;
19;110980.242;1751.75;41336.001;62746.002;200.405;2836.88;1151.99;
20;108634.488;1729.82;41336.001;60468.416;248.164;2811.45;1142.08;
21;106192.328;1676.34;41336.001;58176.591;306.819;2616.94;748.26;
22;102425.590;1497.50;10323.026;85108.791;26.756;2725.82;988.10;
23;99427.891;1208.31;10323.026;82036.974;38.827;1926.40;798.72;
