Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97873.183;1111.83;10323.026;80703.469;86.566;2494.64;718.09;
1;96312.629;1050.64;10323.026;79202.464;159.416;2488.64;663.30;
2;95409.985;1007.83;10323.026;78375.572;246.429;2461.10;625.07;
3;94986.699;964.59;10323.026;77985.398;281.732;1637.57;590.09;
4;95575.732;992.07;10323.026;78590.776;291.668;1654.77;612.43;
5;96506.828;1011.43;10323.026;79491.170;270.059;1688.24;627.55;
6;97579.226;1042.96;26280.117;64580.579;227.767;1772.54;641.72;
7;99871.161;1125.68;26280.117;66767.363;132.775;1934.96;707.28;
8;102394.166;1370.03;22069.026;73797.078;377.984;2587.72;849.35;
9;104854.559;1582.49;22069.026;76163.829;237.796;2794.54;1013.35;
10;106722.333;1650.13;22069.026;77984.285;167.565;2900.29;1096.54;
11;107385.625;1662.33;22069.026;78620.172;150.220;2886.27;1119.51;
12;107439.285;1659.68;22069.026;78665.687;155.195;2903.81;1137.24;
13;107459.963;1664.92;22069.026;78682.987;163.484;2900.42;1138.00;
14;107685.779;1656.01;22069.026;78899.943;188.701;2890.32;1131.39;
15;108534.087;1661.63;22069.026;79772.301;168.600;2885.76;1115.85;
16;110312.404;1678.74;22069.026;81556.834;125.964;2810.28;1130.83;
17;111372.713;1696.16;22069.026;82572.181;41.486;2817.42;1178.96;
18;110979.060;1690.99;41336.001;63053.969;161.643;2850.03;1190.63;
19;109749.410;1681.29;41336.001;61840.270;191.467;2845.24;1175.39;
20;108158.337;1670.30;41336.001;60311.769;245.688;2832.58;1155.41;
21;105959.564;1622.42;41336.001;58184.219;331.454;2822.17;1073.35;
22;102642.277;1420.38;10323.026;85493.430;32.243;2657.98;977.14;
23;100033.361;1127.57;10323.026;82802.579;31.929;1853.82;782.21;
