Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73961.168;1041.26;5944.921;62529.000;10.303;1220.36;597.08;
1;72100.255;945.15;5944.921;60640.520;14.962;1102.02;565.84;
2;71043.134;922.50;5944.921;59588.989;21.717;1060.95;541.69;
3;70550.961;930.19;5944.921;59098.272;33.056;1061.60;548.08;
4;70851.779;843.44;5944.921;59427.064;57.911;1059.29;0.00;
5;73264.631;879.77;5944.921;61817.778;50.726;1510.61;0.00;
6;77116.103;1194.63;18657.240;52946.627;29.551;1527.50;713.60;
7;80569.210;1386.05;18657.240;56254.149;19.844;1725.61;842.74;
8;84710.034;1547.84;15855.839;63307.220;95.100;2027.65;890.29;
9;87158.520;1563.72;15855.839;65725.965;67.678;2027.78;945.34;
10;87748.176;1589.27;15855.839;66261.619;41.100;2051.27;997.26;
11;87678.780;1599.17;15855.839;66147.144;40.040;2136.62;682.83;
12;87304.259;1608.24;15855.839;65773.759;33.893;2186.13;446.00;
13;86985.467;1614.72;15855.839;65481.825;29.050;2231.87;439.47;
14;86341.712;1517.01;15855.839;64837.075;23.050;1823.91;0.00;
15;85610.039;1501.86;15855.839;64151.752;22.416;1799.50;430.48;
16;85125.188;1614.23;15855.839;63714.962;21.170;2095.03;908.25;
17;84795.562;1605.06;15855.839;63418.901;23.883;2048.68;926.01;
18;84477.021;1614.87;15855.839;63136.313;18.639;2074.42;918.88;
19;84018.849;1591.50;15855.839;62693.978;25.296;2008.88;924.50;
20;84096.723;1628.42;29719.647;48921.068;25.716;2162.22;911.31;
21;83409.819;1510.31;29719.647;48608.598;43.997;1809.18;434.72;
22;79967.466;1489.11;29719.647;45310.499;160.497;1848.22;470.07;
23;76077.270;1331.64;29719.647;41627.187;418.408;1697.46;515.38;
