Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;71755.557;1024.11;5944.921;60437.165;34.728;1370.00;567.64;
1;69843.943;939.94;5944.921;58484.975;37.023;1370.00;517.24;
2;68618.831;920.37;5944.921;57258.015;57.372;1370.00;493.21;
3;67980.551;889.19;5944.921;56638.666;67.571;1370.00;468.41;
4;68604.376;877.10;5944.921;57258.279;89.179;1370.01;456.88;
5;71078.881;924.70;5944.921;59544.821;80.765;1370.01;494.90;
6;75224.166;1163.99;18657.240;50874.087;67.557;1780.00;647.13;
7;79192.547;1368.53;18657.240;54595.650;37.805;1828.75;748.52;
8;83701.115;1452.62;15855.839;62015.574;123.233;1969.46;0.00;
9;86301.234;1697.24;15855.839;64528.396;69.104;2219.66;262.12;
10;86911.827;1714.67;15855.839;65108.305;43.771;2237.04;198.58;
11;86856.638;1687.28;15855.839;65042.760;41.281;2222.86;228.96;
12;86585.742;1649.62;15855.839;64827.477;44.730;2221.12;296.50;
13;86975.646;1720.44;15855.839;65218.961;42.032;2122.74;228.26;
14;86784.543;1765.46;15855.839;65024.405;40.402;2265.58;199.57;
15;86122.799;1685.89;15855.839;64420.194;45.982;2289.67;0.00;
16;85468.582;1672.15;15855.839;63803.867;45.162;2246.27;0.00;
17;84624.288;1608.95;15855.839;62991.041;43.316;2105.41;536.24;
18;83768.162;1562.04;15855.839;62126.874;46.620;2000.69;895.16;
19;82999.781;1485.26;15855.839;61374.803;54.670;1951.92;851.72;
20;82938.965;1449.87;29719.647;47454.189;60.429;1950.22;827.00;
21;82457.912;1483.99;29719.647;47181.795;91.524;1989.28;834.36;
22;79127.797;1340.41;29719.647;43993.846;211.120;1839.75;774.96;
23;74996.530;1045.36;29719.647;39996.585;474.247;1370.00;606.87;
