Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73761.879;1092.18;5944.921;62268.113;15.419;1679.96;622.74;
1;71720.588;1043.25;5944.921;60216.190;22.645;1555.08;580.06;
2;70608.909;1019.31;5944.921;59087.226;34.115;1556.85;557.64;
3;69876.206;952.48;5944.921;58350.866;37.483;1549.88;504.84;
4;69773.213;954.33;5944.921;58288.112;70.715;1552.20;495.10;
5;71099.700;1014.14;5944.921;59620.841;66.912;1589.91;530.39;
6;73443.484;1106.02;18657.240;49270.474;71.151;1680.89;87.47;
7;75792.647;1163.67;18657.240;51599.777;26.338;1817.31;0.00;
8;79298.909;1368.74;15855.839;58098.939;184.202;1817.49;644.98;
9;82128.851;1462.78;15855.839;60839.445;68.239;1830.61;719.28;
10;83252.546;1538.18;15855.839;61929.821;36.836;2054.00;801.96;
11;83413.496;1555.91;15855.839;62069.510;34.109;2054.00;816.21;
12;83019.738;1585.37;15855.839;61695.027;43.552;1967.20;866.67;
13;83039.856;1594.13;15855.839;61714.789;40.883;1986.26;885.95;
14;82783.866;1604.03;15855.839;61466.519;43.669;2219.10;643.11;
15;82564.803;1597.60;15855.839;61252.183;43.355;2015.69;882.51;
16;82329.133;1625.82;15855.839;61068.451;47.423;2088.91;886.98;
17;82116.368;1632.42;15855.839;60894.929;45.434;2116.42;895.64;
18;81538.851;1580.99;15855.839;60332.974;48.969;2071.52;854.21;
19;81101.256;1474.40;15855.839;59902.554;54.225;1926.63;776.39;
20;81228.534;1471.97;29719.647;46179.882;55.511;1982.18;759.85;
21;80965.782;1494.71;29719.647;45979.359;86.962;2098.60;791.03;
22;78294.773;1403.26;29719.647;43424.652;222.676;1964.41;765.54;
23;74967.784;1111.70;29719.647;40254.480;476.445;1679.23;619.37;
