Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72328.509;940.09;5944.921;60683.973;30.818;1113.15;574.96;
1;70214.691;831.39;5944.921;58540.856;28.711;1032.02;0.00;
2;69121.734;909.56;5944.921;57468.985;49.086;1075.24;541.43;
3;68493.895;897.82;5944.921;56843.720;57.769;1044.64;527.99;
4;69100.103;909.78;5944.921;57477.451;70.620;1058.14;529.70;
5;71355.423;846.45;5944.921;59771.312;79.701;1089.09;0.00;
6;75255.500;1066.62;18657.240;50942.159;91.460;1247.63;650.63;
7;78970.401;1330.44;18657.240;54447.777;58.396;1820.77;549.60;
8;83276.740;1421.29;15855.839;61671.639;163.091;2023.49;404.30;
9;86006.575;1519.75;15855.839;64364.597;95.985;2284.16;789.90;
10;86692.265;1580.05;15855.839;65032.037;73.809;2477.90;863.58;
11;86563.629;1678.83;15855.839;64910.220;65.177;2545.95;855.79;
12;86174.921;1669.54;15855.839;64533.842;55.682;2629.71;911.74;
13;86417.215;1706.20;15855.839;64815.581;57.535;2745.35;880.55;
14;86189.479;1758.52;15855.839;64612.999;62.223;2755.53;963.77;
15;85470.968;1720.45;15855.839;63929.131;66.904;2749.51;821.44;
16;84970.326;1714.68;15855.839;63423.035;45.583;2755.95;812.90;
17;84025.129;1641.28;15855.839;62496.894;44.957;2657.20;784.10;
18;83290.270;1565.26;15855.839;61782.460;58.134;2439.91;870.98;
19;82546.622;1522.96;15855.839;61034.941;68.132;2353.13;875.15;
20;82143.696;1521.32;29719.647;46764.999;77.883;2485.63;740.22;
21;81616.900;1532.48;29719.647;46423.369;88.642;2564.67;869.45;
22;78410.028;1346.91;29719.647;43385.544;211.648;2028.92;770.80;
23;74648.922;1021.01;29719.647;39745.117;467.950;1257.42;583.38;
