Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72680.750;675.74;5944.921;61236.433;31.773;1899.45;0.00;
1;70576.943;596.95;5944.921;59122.779;43.437;1883.31;0.00;
2;69313.829;583.62;5944.921;57877.480;65.393;1882.12;0.00;
3;68825.650;516.29;5944.921;57422.765;76.544;1879.62;0.00;
4;69254.082;625.57;5944.921;57880.443;110.278;1881.98;0.00;
5;71432.842;645.24;5944.921;60074.665;105.059;1884.72;0.00;
6;75650.327;718.01;18657.240;51498.982;101.123;1900.70;0.00;
7;79286.297;943.19;18657.240;54912.558;53.348;1809.68;0.00;
8;83659.531;1260.25;15855.839;62241.005;190.430;1977.54;856.57;
9;86352.950;1412.69;15855.839;64879.306;104.051;1985.25;0.00;
10;87072.335;1559.13;15855.839;65559.088;69.860;1998.09;1051.53;
11;86994.294;1547.41;15855.839;65470.914;67.739;2039.31;1051.99;
12;86714.057;1552.50;15855.839;65193.037;74.612;2055.23;1051.50;
13;86923.654;1584.59;15855.839;65404.022;76.500;2075.07;1049.64;
14;86688.002;1619.05;15855.839;65150.837;78.321;2136.12;1044.03;
15;86096.458;1593.02;15855.839;64569.090;82.253;2081.29;1072.53;
16;85635.202;1575.61;15855.839;64151.350;63.092;2074.18;1069.48;
17;84677.810;1546.74;15855.839;63230.431;62.867;2069.55;1048.46;
18;83942.060;1429.04;15855.839;62536.801;90.168;2036.84;965.90;
19;83089.917;1359.18;15855.839;61665.791;94.546;1955.84;931.30;
20;82693.253;1276.02;29719.647;47402.072;92.563;1951.31;855.69;
21;82185.473;1312.49;29719.647;47068.655;86.633;2039.03;852.22;
22;79148.273;1164.70;29719.647;44136.617;228.654;1995.53;689.18;
23;75243.248;886.61;29719.647;40452.466;492.870;1027.65;556.39;
