Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72672.855;1033.64;5944.921;61201.269;20.218;1558.20;559.64;
1;70768.826;979.45;5944.921;59272.314;26.396;1557.11;512.12;
2;69514.746;952.87;5944.921;58038.042;51.330;1557.70;484.96;
3;68623.896;936.70;5944.921;57153.296;63.104;1550.88;467.54;
4;68511.945;834.26;5944.921;57072.535;85.736;1550.60;0.00;
5;69655.873;863.59;5944.921;58231.888;87.751;1556.02;0.00;
6;71774.146;919.93;18657.240;47648.849;87.149;1780.00;0.00;
7;73993.397;960.00;18657.240;49783.543;50.344;1785.59;0.00;
8;77647.848;1303.29;15855.839;56377.745;194.280;1784.72;662.36;
9;80625.060;1397.00;15855.839;59230.382;87.318;2201.79;161.36;
10;81980.735;1440.60;15855.839;60554.419;57.733;2205.96;0.00;
11;82279.014;1472.34;15855.839;60816.186;50.163;2212.72;0.00;
12;81975.207;1482.45;15855.839;60494.770;50.623;1941.53;0.00;
13;82133.544;1553.55;15855.839;60657.496;52.419;1952.70;0.00;
14;82039.864;1597.07;15855.839;60574.417;56.624;2432.42;0.00;
15;81775.239;1597.65;15855.839;60342.633;74.389;1938.23;862.04;
16;81784.604;1614.04;15855.839;60384.722;59.147;1937.88;864.50;
17;81491.554;1625.47;15855.839;60166.095;75.240;1987.85;869.75;
18;81187.855;1607.70;15855.839;59898.344;77.750;2007.24;853.19;
19;81048.387;1607.20;15855.839;59757.355;51.032;2023.49;852.61;
20;81300.371;1591.32;29719.647;46155.676;65.974;2100.84;819.00;
21;80874.722;1567.56;29719.647;45786.370;95.865;2126.69;826.85;
22;77801.202;1386.96;29719.647;42924.195;246.126;1848.00;743.74;
23;74171.549;1062.71;29719.647;39502.697;529.678;1713.02;0.00;
