Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72678.280;835.25;5944.921;61084.895;25.656;1370.00;0.00;
1;70728.609;805.88;5944.921;59116.044;35.557;1370.00;0.00;
2;69548.710;798.35;5944.921;57937.540;49.706;1370.00;0.00;
3;68992.272;793.07;5944.921;57385.650;59.003;1370.00;0.00;
4;69462.677;799.14;5944.921;57883.638;77.444;1370.00;0.00;
5;71546.646;817.56;5944.921;59984.636;77.548;1370.01;0.00;
6;75456.902;997.23;18657.240;51165.742;65.059;1389.79;0.00;
7;78891.358;1270.24;18657.240;54337.606;35.239;1680.46;684.90;
8;83008.092;1402.96;15855.839;61369.184;142.214;1918.19;772.40;
9;85622.648;1565.83;15855.839;63911.786;80.526;2262.48;838.72;
10;86276.756;1636.88;15855.839;64505.470;57.577;2359.27;717.14;
11;86082.944;1623.80;15855.839;64290.788;37.744;2358.90;733.61;
12;85686.652;1639.62;15855.839;63906.432;43.839;2263.90;881.42;
13;85702.605;1643.17;15855.839;63964.113;41.876;2288.23;896.04;
14;85393.953;1703.72;15855.839;63664.915;35.194;2300.41;946.56;
15;84744.897;1660.88;15855.839;63084.441;49.940;2415.22;489.21;
16;84138.397;1599.84;15855.839;62472.143;31.698;2296.77;626.76;
17;83303.005;1569.69;15855.839;61687.794;30.340;2200.69;669.69;
18;82581.935;1481.45;15855.839;60996.790;39.900;2093.91;800.67;
19;82019.158;1451.65;15855.839;60420.693;44.194;1970.32;794.63;
20;82029.520;1448.50;29719.647;46589.423;58.203;2074.89;788.06;
21;81538.454;1445.07;29719.647;46331.753;89.391;2093.65;805.84;
22;78532.910;1194.24;29719.647;43461.304;220.053;1714.72;689.69;
23;74959.842;976.53;29719.647;40083.735;493.055;1407.78;568.81;
