Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;71637.454;924.74;5944.921;60360.576;31.859;1046.94;598.33;
1;69569.132;871.75;5944.921;58282.252;42.948;1014.69;543.67;
2;68288.132;806.51;5944.921;57015.005;54.256;990.49;481.73;
3;67521.211;778.41;5944.921;56271.513;60.696;990.47;454.35;
4;67305.942;710.56;5944.921;56101.805;95.475;1002.14;0.00;
5;68326.282;537.97;5944.921;57132.185;102.033;1021.09;0.00;
6;70668.574;735.36;18657.240;46767.887;108.315;1019.73;0.00;
7;72912.042;773.55;18657.240;48934.226;63.334;1179.17;0.00;
8;76505.459;1033.64;15855.839;55442.710;223.978;1368.15;675.07;
9;79514.788;1243.06;15855.839;58369.966;120.761;1552.59;706.44;
10;80981.390;1319.29;15855.839;59774.745;77.205;1599.99;699.77;
11;81407.568;1339.45;15855.839;60168.974;63.598;1725.10;690.96;
12;81450.165;1341.27;15855.839;60265.215;62.723;1639.86;712.69;
13;81494.951;1356.77;15855.839;60311.135;64.364;1720.94;733.34;
14;81465.544;1357.69;15855.839;60300.066;80.959;1716.97;730.99;
15;81218.983;1376.02;15855.839;60100.282;92.584;1704.15;836.65;
16;81196.636;1399.90;15855.839;60129.527;89.371;1728.31;867.79;
17;80984.156;1386.39;15855.839;59936.120;93.105;1809.65;777.98;
18;80777.636;1384.18;15855.839;59747.807;94.254;1663.19;776.01;
19;80571.259;1387.59;15855.839;59525.858;71.845;1703.56;798.13;
20;80627.560;1382.72;29719.647;45745.483;85.995;1661.78;879.53;
21;80017.815;1382.88;29719.647;45188.129;130.535;1690.72;888.67;
22;77232.340;1191.76;29719.647;42574.722;287.491;1537.58;661.09;
23;73700.284;969.43;29719.647;39261.619;550.178;1124.69;635.42;
