Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74075.578;1103.42;5944.921;62548.092;11.463;1445.93;677.84;
1;72296.347;1023.80;5944.921;60723.313;8.621;1271.62;608.85;
2;71346.698;985.48;5944.921;59772.465;11.813;1189.82;591.08;
3;70995.041;959.06;5944.921;59426.585;16.077;1132.66;565.97;
4;71514.185;931.43;5944.921;59939.279;18.101;1074.45;556.48;
5;73631.268;968.59;5944.921;62074.111;16.800;1094.65;291.84;
6;77235.004;1168.76;18657.240;52956.701;22.786;1633.92;0.00;
7;80667.450;1444.31;18657.240;56255.302;26.983;1908.29;0.00;
8;84587.902;1516.46;15855.839;63094.314;94.481;2040.06;0.00;
9;85864.046;1528.71;15855.839;64333.758;66.552;1896.49;0.00;
10;86124.367;1604.02;15855.839;64568.306;59.750;2337.54;0.00;
11;86145.075;1636.74;15855.839;64545.784;46.152;2340.86;0.00;
12;85475.088;1580.09;15855.839;63856.458;45.726;2335.73;0.00;
13;86178.916;1656.66;15855.839;64596.894;52.560;2313.11;314.78;
14;85670.843;1602.15;15855.839;64105.381;66.631;2300.38;0.00;
15;84901.619;1569.37;15855.839;63379.170;74.922;2208.32;0.00;
16;84222.417;1589.55;15855.839;62727.097;72.841;2192.00;385.95;
17;83928.070;1554.98;15855.839;62488.711;75.061;2118.48;0.00;
18;83503.748;1549.38;15855.839;62123.584;80.996;2055.35;0.00;
19;83134.551;1509.43;15855.839;61742.435;53.138;2102.79;0.00;
20;83614.832;1520.56;29719.647;48386.597;53.776;2202.61;0.00;
21;83017.263;1526.80;29719.647;47948.783;64.322;2179.02;0.00;
22;79559.137;1371.08;29719.647;44597.569;178.533;1831.77;0.00;
23;76065.177;1105.64;29719.647;41224.250;404.851;1574.93;0.00;
