Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72897.275;977.57;5944.921;61230.663;32.036;1370.00;559.59;
1;70998.449;860.56;5944.921;59309.007;38.895;1370.00;297.70;
2;69839.641;798.23;5944.921;58168.129;56.202;1370.00;0.00;
3;69173.119;737.59;5944.921;57520.358;69.248;1370.00;0.00;
4;69682.050;755.03;5944.921;58063.844;84.040;1370.01;0.00;
5;71944.126;834.04;5944.921;60354.530;85.321;1370.01;0.00;
6;76198.771;1111.21;18657.240;51853.668;69.420;1473.32;605.73;
7;79669.715;1302.64;18657.240;55104.159;40.378;1734.25;748.36;
8;84026.337;1464.98;15855.839;62389.564;135.190;2014.70;835.34;
9;86548.241;1658.74;15855.839;64845.337;77.532;2452.27;659.98;
10;87278.213;1665.94;15855.839;65557.777;47.515;2472.13;668.99;
11;87229.510;1661.01;15855.839;65493.350;47.183;2472.18;665.28;
12;86701.612;1657.92;15855.839;65008.419;53.515;2473.24;662.84;
13;86943.625;1661.18;15855.839;65271.987;46.281;2472.23;666.26;
14;86723.096;1744.05;15855.839;65045.309;45.877;2320.76;964.08;
15;85954.774;1695.31;15855.839;64299.354;53.110;2456.23;890.16;
16;85312.063;1652.62;15855.839;63669.199;46.823;2381.30;764.69;
17;84443.275;1612.13;15855.839;62823.100;44.449;2333.25;748.35;
18;83529.619;1561.43;15855.839;61922.810;46.299;2240.12;838.92;
19;82643.391;1502.48;15855.839;61011.141;50.660;2218.72;863.53;
20;82732.470;1491.07;29719.647;47236.659;61.924;2218.08;864.78;
21;82035.165;1507.83;29719.647;46755.127;100.836;2218.86;862.49;
22;78694.445;1346.09;29719.647;43568.306;211.243;1841.60;804.37;
23;74698.071;1040.14;29719.647;39708.748;472.174;1343.01;603.09;
