Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72868.586;1049.49;5834.547;61665.791;123.329;1223.12;633.94;
1;70862.782;930.31;5834.547;59659.485;145.873;1062.36;525.42;
2;69582.834;856.12;5834.547;58392.543;172.679;1029.85;470.46;
3;68654.056;806.68;5834.547;57465.794;184.860;1030.04;478.38;
4;69107.200;740.30;5834.547;57962.676;213.550;1031.35;0.00;
5;71154.429;840.56;5834.547;60024.148;218.827;1100.03;0.00;
6;75095.321;1072.53;17972.645;51752.999;186.121;1247.36;603.63;
7;78924.285;1341.28;17972.645;55363.196;146.903;1738.44;633.67;
8;83630.278;1533.38;15413.354;62833.194;322.565;1947.10;685.24;
9;86599.958;1586.59;15413.354;65686.141;198.409;2156.24;769.00;
10;87509.095;1630.04;15413.354;66545.619;166.242;2231.04;769.10;
11;87719.416;1647.91;15413.354;66738.036;148.710;2235.15;769.56;
12;87564.766;1658.96;15413.354;66590.304;154.809;2227.16;764.37;
13;87798.971;1691.69;15413.354;66848.399;155.551;2370.38;737.08;
14;87598.344;1708.62;15413.354;66662.400;159.239;2353.80;767.98;
15;87020.189;1703.85;15413.354;66072.888;164.410;2358.45;757.06;
16;86340.991;1673.45;15413.354;65426.849;150.206;2258.20;691.98;
17;85435.136;1657.72;15413.354;64605.575;158.920;2214.18;661.31;
18;84409.949;1609.14;15413.354;63627.844;219.915;2072.96;952.60;
19;83351.143;1580.72;15413.354;62572.395;222.917;2053.32;945.81;
20;83032.293;1541.82;28670.424;48975.624;199.617;2046.02;904.64;
21;82591.163;1534.98;28670.424;48746.963;229.418;2116.53;928.49;
22;79583.287;1408.12;28670.424;45904.793;383.345;2113.13;879.69;
23;75345.516;1142.80;28670.424;42038.125;825.729;1358.11;703.28;
