Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73190.544;1145.94;5834.547;62135.726;29.134;1340.67;570.31;
1;71118.173;998.38;5834.547;60063.795;38.572;1105.58;468.01;
2;69812.682;943.80;5834.547;58770.005;55.570;1056.59;438.94;
3;69028.600;844.85;5834.547;58007.194;80.472;1068.31;0.00;
4;69553.205;860.47;5834.547;58557.527;112.677;1091.61;0.00;
5;71728.423;975.75;5834.547;60603.918;124.235;1129.35;434.69;
6;75707.745;1217.12;17972.645;52313.104;95.422;1381.42;541.03;
7;79780.908;1427.84;17972.645;56171.427;49.580;1632.45;618.55;
8;84978.178;1652.05;15413.354;64210.550;274.797;1996.00;688.40;
9;88390.498;1833.69;15413.354;67458.330;116.316;2206.36;788.84;
10;89577.947;1836.61;15413.354;68610.091;80.598;2194.43;794.53;
11;89772.239;1819.36;15413.354;68736.991;64.050;2205.06;797.90;
12;89710.561;1820.68;15413.354;68667.626;54.636;2212.18;789.91;
13;90122.118;1827.92;15413.354;69142.029;60.754;2239.65;796.68;
14;90000.266;1858.55;15413.354;69026.379;68.584;2277.15;806.66;
15;89439.391;1861.80;15413.354;68490.782;69.068;2303.94;829.47;
16;88730.578;1828.75;15413.354;67803.344;69.919;2247.08;805.99;
17;87641.695;1793.57;15413.354;66758.641;54.501;2209.08;785.22;
18;86559.699;1765.53;15413.354;65693.520;66.098;2199.48;754.33;
19;85476.288;1731.34;15413.354;64631.816;98.877;2238.75;768.92;
20;84920.963;1703.25;28670.424;50810.463;88.615;2188.40;720.71;
21;84046.220;1678.27;28670.424;50108.723;101.470;2233.32;748.30;
22;80737.010;1451.64;28670.424;46916.095;218.074;2033.80;676.84;
23;76571.816;1216.94;28670.424;42951.138;496.240;1477.86;589.47;
