Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73153.571;1017.57;5834.547;61962.604;35.493;1159.66;539.70;
1;71133.726;945.77;5834.547;59922.620;37.115;1120.00;485.28;
2;70007.878;899.96;5834.547;58780.357;34.982;1038.06;451.63;
3;69292.198;826.94;5834.547;58084.669;46.345;1020.14;402.40;
4;69402.102;819.07;5834.547;58228.987;69.443;1033.76;394.51;
5;71231.828;946.81;5834.547;60062.447;83.611;1105.86;463.58;
6;75529.267;1159.09;17972.645;52138.466;52.587;1438.83;571.86;
7;79464.066;1415.07;17972.645;55911.892;45.116;1712.28;687.06;
8;84310.249;1611.77;15413.354;63494.646;181.751;2002.99;749.78;
9;87230.093;1706.54;15413.354;66296.141;59.822;2162.26;818.61;
10;88258.046;1757.84;15413.354;67277.714;48.497;2175.33;854.43;
11;88431.087;1762.60;15413.354;67438.026;48.171;2208.42;863.39;
12;88271.653;1760.63;15413.354;67302.663;51.581;2228.61;885.81;
13;88559.840;1808.68;15413.354;67625.728;51.613;2336.60;897.09;
14;88322.748;1808.12;15413.354;67394.934;56.472;2342.68;868.94;
15;87554.325;1755.56;15413.354;66638.285;56.156;2253.31;854.36;
16;86611.551;1738.13;15413.354;65713.520;53.624;2206.85;861.30;
17;85631.971;1723.16;15413.354;64788.258;33.043;2178.16;856.42;
18;84613.148;1672.23;15413.354;63780.941;39.510;2191.16;803.46;
19;83639.273;1707.06;15413.354;62820.397;65.475;2241.02;879.64;
20;83757.880;1701.14;28670.424;49698.191;80.654;2230.83;923.27;
21;83402.382;1715.48;28670.424;49664.280;71.272;2265.47;970.47;
22;79983.006;1559.13;28670.424;46382.215;152.036;2064.84;902.52;
23;76906.540;1336.09;28670.424;43420.961;342.804;1615.34;793.96;
