Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73845.749;1247.18;5834.547;62771.253;26.447;1959.00;758.94;
1;71731.000;939.48;5834.547;60645.518;28.361;1177.54;0.00;
2;70335.237;871.56;5834.547;59236.148;45.241;1108.45;0.00;
3;69289.577;858.96;5834.547;58214.499;71.002;1098.43;0.00;
4;69004.863;860.51;5834.547;57963.007;99.617;1115.50;0.00;
5;70264.151;912.35;5834.547;59234.890;103.856;1198.80;0.00;
6;72789.872;1064.88;17972.645;49630.656;69.448;1396.95;0.00;
7;75535.884;1371.09;17972.645;52336.036;35.083;1657.93;727.76;
8;79897.146;1532.62;15413.354;59470.932;265.059;1800.97;193.95;
9;83019.980;1622.71;15413.354;62461.008;105.581;1841.42;851.49;
10;84478.060;1661.92;15413.354;63866.373;60.238;1938.25;937.71;
11;84815.916;1687.65;15413.354;64186.499;42.274;2031.73;962.43;
12;84814.179;1708.98;15413.354;64195.558;47.825;2084.81;994.23;
13;84843.853;1719.51;15413.354;64244.780;52.342;2058.51;898.57;
14;84743.154;1729.40;15413.354;64145.134;49.962;2092.55;953.55;
15;84381.813;1721.17;15413.354;63816.073;53.627;2148.38;990.93;
16;84073.285;1756.77;15413.354;63553.997;56.837;2115.95;673.18;
17;83566.235;1756.69;15413.354;63066.566;59.476;2268.40;984.01;
18;83022.331;1698.91;15413.354;62537.547;61.118;2195.57;2.55;
19;82188.731;1598.84;15413.354;61707.152;67.700;1941.34;2.43;
20;81931.166;1557.03;28670.424;48190.711;83.259;1914.64;2.19;
21;81350.901;1611.06;28670.424;47642.205;103.103;2092.70;2.15;
22;78920.341;1528.40;28670.424;45291.558;218.231;2084.65;2.01;
23;75367.937;1317.71;28670.424;41948.606;508.253;2009.94;1.43;
