Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73462.757;1000.92;5834.547;62256.432;34.027;1154.48;517.04;
1;71360.134;947.58;5834.547;60137.611;34.607;1088.56;476.65;
2;70045.702;914.19;5834.547;58828.282;50.770;1087.84;452.27;
3;69440.033;810.27;5834.547;58239.679;68.595;1026.50;390.81;
4;69626.557;797.51;5834.547;58481.202;104.686;1044.27;375.72;
5;71663.170;956.03;5834.547;60529.501;108.881;1119.09;461.43;
6;76039.299;1160.59;17972.645;52697.561;72.768;1374.66;532.39;
7;79546.404;1448.43;17972.645;56000.955;43.714;1670.66;680.60;
8;84352.530;1551.58;15413.354;63571.930;242.106;1847.73;711.74;
9;87538.048;1700.56;15413.354;66604.887;91.872;2048.90;897.52;
10;88571.629;1721.78;15413.354;67553.362;45.488;2106.22;877.68;
11;88839.747;1727.14;15413.354;67822.372;47.714;2132.44;883.11;
12;88709.928;1727.45;15413.354;67690.933;51.299;2139.91;891.96;
13;89025.762;1758.73;15413.354;68034.037;53.719;2163.38;927.45;
14;88797.785;1803.99;15413.354;67810.788;57.006;2197.12;942.49;
15;88179.588;1796.39;15413.354;67193.639;52.630;2194.77;949.40;
16;87511.070;1758.22;15413.354;66591.232;56.891;2162.65;901.63;
17;86528.342;1729.64;15413.354;65671.774;40.575;2148.72;879.40;
18;85515.841;1670.65;15413.354;64662.396;37.240;2133.03;829.07;
19;84559.146;1629.41;15413.354;63692.597;66.394;2010.43;826.74;
20;84204.539;1638.86;28670.424;50071.383;66.283;2128.28;809.95;
21;83664.716;1644.65;28670.424;49700.349;63.704;2226.95;822.42;
22;80169.089;1418.61;28670.424;46280.772;125.148;1855.76;736.57;
23;75998.522;1199.99;28670.424;42267.993;338.545;1437.33;628.57;
