Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73642.911;1301.79;5834.547;62629.270;72.782;1577.49;819.37;
1;71483.053;1247.58;5834.547;60427.493;73.546;1530.29;929.19;
2;70038.496;1119.03;5834.547;58956.905;79.843;1470.00;833.99;
3;69173.131;1059.06;5834.547;58082.348;79.989;1470.00;777.80;
4;69099.561;1025.55;5834.547;58042.694;102.663;1470.01;743.90;
5;70142.694;1103.51;5834.547;59130.173;123.825;1470.01;783.93;
6;72647.897;1251.63;17972.645;49518.074;97.953;1470.01;726.08;
7;75302.504;1457.54;17972.645;52108.106;72.887;1703.62;808.62;
8;79516.692;1721.48;15413.354;59118.946;299.927;2062.42;891.60;
9;82785.176;1803.32;15413.354;62175.201;112.347;2182.33;921.60;
10;84362.332;1839.91;15413.354;63708.860;77.954;2240.04;978.77;
11;84765.405;1856.93;15413.354;64097.497;75.248;2279.76;1040.48;
12;84724.103;1865.27;15413.354;64096.880;75.169;2368.49;980.12;
13;84772.307;1861.11;15413.354;64169.192;72.599;2386.20;947.49;
14;84669.722;1881.74;15413.354;64058.389;72.815;2473.88;994.36;
15;84232.469;1861.70;15413.354;63613.238;70.815;2386.72;982.35;
16;83949.683;1864.01;15413.354;63336.598;75.125;2377.47;971.41;
17;83386.874;1857.49;15413.354;62859.494;74.496;2370.50;950.54;
18;82725.330;1812.19;15413.354;62253.073;86.875;2340.03;955.57;
19;82157.182;1780.59;15413.354;61691.527;89.029;2274.51;937.14;
20;82467.654;1776.71;28670.424;48766.908;102.908;2266.68;890.32;
21;81849.847;1765.16;28670.424;48223.659;134.083;2284.07;885.69;
22;78910.049;1629.02;28670.424;45327.902;223.715;2240.37;824.41;
23;76082.496;1433.02;28670.424;42678.073;437.432;1812.39;853.48;
