Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73285.789;1077.62;5834.547;62087.601;30.409;1220.01;567.17;
1;71239.710;962.59;5834.547;60024.742;34.976;1081.93;503.88;
2;69841.516;828.33;5834.547;58612.120;36.833;1069.34;0.00;
3;69285.171;792.97;5834.547;58061.520;45.658;1052.58;0.00;
4;69658.658;788.87;5834.547;58479.535;82.153;1061.11;0.00;
5;71708.905;979.58;5834.547;60541.021;89.584;1238.16;0.00;
6;75812.110;1159.68;17972.645;52424.932;55.185;1343.45;534.11;
7;79494.804;1411.13;17972.645;55932.384;44.595;1642.33;691.71;
8;84251.027;1552.67;15413.354;63417.554;214.526;1788.93;753.27;
9;87283.635;1712.26;15413.354;66297.778;59.599;2054.07;873.15;
10;88303.718;1708.46;15413.354;67280.287;51.312;2032.62;892.26;
11;88479.136;1740.84;15413.354;67444.745;50.104;2085.70;912.63;
12;88337.666;1733.04;15413.354;67322.708;52.777;2064.83;893.52;
13;88611.033;1780.38;15413.354;67633.982;51.141;2094.47;941.24;
14;87751.284;1790.63;15413.354;66760.741;56.010;2100.54;937.77;
15;87119.638;1767.37;15413.354;66147.346;54.968;2142.98;898.47;
16;86531.611;1736.72;15413.354;65615.408;56.812;2086.23;914.32;
17;85529.695;1757.03;15413.354;64675.352;36.809;2166.93;902.90;
18;84996.652;1654.81;15413.354;64133.933;34.392;2019.68;847.82;
19;83963.440;1706.93;15413.354;63110.750;63.119;2094.53;891.57;
20;83534.279;1601.49;28670.424;49444.178;69.572;2078.80;816.63;
21;83000.920;1614.55;28670.424;49074.869;60.591;2167.64;869.65;
22;79794.649;1462.74;28670.424;45965.123;152.900;1878.76;833.95;
23;75702.013;1198.45;28670.424;42007.338;366.465;1440.49;706.56;
