Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73187.035;1058.76;5834.547;62129.463;92.349;1470.00;599.21;
1;71228.129;961.08;5834.547;60147.415;104.856;1470.00;616.32;
2;70197.060;914.80;5834.547;59121.020;122.598;1470.01;581.49;
3;69686.290;907.84;5834.547;58620.030;130.270;1470.01;563.68;
4;70128.928;916.30;5834.547;59106.126;160.028;1470.01;557.41;
5;72202.490;940.19;5834.547;61194.134;168.810;1470.01;584.17;
6;75871.634;1195.64;17972.645;52664.869;134.086;1470.01;669.29;
7;79951.764;1395.77;17972.645;56540.008;88.457;1608.20;267.77;
8;84639.847;1660.45;15413.354;64044.211;312.390;2174.68;819.44;
9;87591.131;1802.41;15413.354;66862.299;161.450;2411.77;896.60;
10;88684.805;1825.04;15413.354;67889.608;128.163;2444.95;953.59;
11;88934.600;1827.66;15413.354;68125.978;118.012;2465.33;972.21;
12;88800.225;1832.50;15413.354;68015.241;107.688;2528.19;969.37;
13;89287.829;1847.67;15413.354;68512.594;92.700;2548.16;980.85;
14;89188.342;1877.48;15413.354;68421.624;106.508;2503.95;999.99;
15;88490.187;1879.97;15413.354;67729.314;104.592;2485.24;993.79;
16;87671.440;1877.16;15413.354;66952.212;90.099;2543.01;1000.66;
17;86619.163;1844.16;15413.354;65978.349;93.682;2506.30;944.68;
18;85591.769;1819.03;15413.354;64959.369;103.829;2456.02;924.77;
19;84833.124;1793.23;15413.354;64178.085;107.064;2409.75;953.93;
20;84802.590;1742.24;28670.424;50923.020;112.770;2383.23;918.54;
21;83876.473;1736.51;28670.424;50163.858;140.196;2429.59;895.37;
22;80337.318;1520.66;28670.424;46721.957;250.025;2088.79;835.39;
23;76275.497;1252.98;28670.424;42840.253;495.446;1544.71;782.54;
