Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;71957.214;1324.91;5834.547;61071.983;29.892;1619.96;735.26;
1;69804.853;1241.82;5834.547;58916.263;65.253;1478.51;634.80;
2;68471.196;1094.71;5834.547;57575.575;102.880;1265.38;543.94;
3;67714.855;1004.21;5834.547;56810.177;115.899;1137.14;498.96;
4;67468.052;980.75;5834.547;56580.844;143.351;1093.74;482.57;
5;68422.346;1009.83;5834.547;57579.362;168.901;1123.44;485.77;
6;70645.197;1181.07;17972.645;47708.386;167.824;1331.43;581.47;
7;72909.868;1345.32;17972.645;49854.944;90.946;1530.85;664.33;
8;76869.962;1502.62;15413.354;56668.607;295.876;1870.00;722.85;
9;80054.860;1718.92;15413.354;59764.056;191.709;2154.77;867.95;
10;81692.763;1747.49;15413.354;61349.685;164.067;2201.05;914.69;
11;82166.606;1757.95;15413.354;61798.798;151.223;2209.79;942.59;
12;82253.146;1770.13;15413.354;61880.961;145.047;2214.97;962.92;
13;82408.650;1773.82;15413.354;62020.303;128.962;2218.09;967.19;
14;82443.262;1773.89;15413.354;62065.238;140.524;2219.24;962.43;
15;82227.944;1765.67;15413.354;61861.172;144.681;2211.22;954.31;
16;82242.046;1777.16;15413.354;61879.110;136.930;2216.11;956.06;
17;82010.624;1775.81;15413.354;61701.541;140.201;2221.10;957.54;
18;81579.270;1754.46;15413.354;61295.907;143.890;2209.95;946.51;
19;81514.249;1744.98;15413.354;61202.248;96.927;2208.92;917.41;
20;81559.027;1729.76;28670.424;47977.526;66.678;2230.61;889.29;
21;80809.423;1706.90;28670.424;47284.690;96.235;2288.85;849.08;
22;77683.614;1604.42;28670.424;44293.279;254.589;2173.07;785.15;
23;74064.424;1378.67;28670.424;40887.361;512.986;1763.89;759.58;
