Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72835.972;986.30;5834.547;61714.743;71.670;1228.27;0.00;
1;70915.661;873.64;5834.547;59783.442;85.407;1094.11;0.00;
2;69673.425;850.29;5834.547;58551.819;112.733;1089.09;0.00;
3;69161.310;836.15;5834.547;58046.981;129.856;1090.04;0.00;
4;69701.529;868.34;5834.547;58629.882;162.800;1143.72;0.00;
5;71642.666;1015.56;5834.547;60587.098;162.701;1319.11;0.00;
6;75685.070;1121.78;17972.645;52422.761;116.818;1456.38;0.00;
7;79601.364;1458.55;17972.645;56125.969;86.888;1694.36;750.95;
8;84527.651;1683.65;15413.354;63796.069;270.909;1902.95;886.05;
9;87730.165;1759.26;15413.354;66876.156;139.614;2022.58;968.48;
10;88785.274;1827.97;15413.354;67858.445;87.785;2079.59;995.92;
11;89031.182;1824.36;15413.354;68066.116;61.525;2093.58;994.02;
12;88962.932;1852.47;15413.354;67961.398;54.553;2075.51;984.04;
13;88622.114;1812.88;15413.354;67643.752;56.417;2233.12;989.76;
14;88386.171;1861.52;15413.354;67418.145;58.557;2232.08;1057.18;
15;87796.764;1868.08;15413.354;66895.115;65.237;2278.16;1043.46;
16;87036.184;1835.03;15413.354;66155.420;58.129;2287.56;1029.40;
17;86046.595;1767.24;15413.354;65186.414;45.549;2236.16;973.56;
18;85151.109;1707.44;15413.354;64318.610;54.948;2025.61;942.78;
19;84238.280;1674.03;15413.354;63420.910;82.421;1975.69;947.45;
20;83679.929;1609.11;28670.424;49632.231;106.255;1972.96;871.80;
21;83077.486;1587.17;28670.424;49192.154;112.218;2043.73;879.37;
22;79931.915;1436.63;28670.424;46213.691;258.760;1978.20;818.46;
23;75947.075;1275.45;28670.424;42489.830;574.092;1965.71;738.03;
