Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72630.530;1276.62;5834.547;61558.788;24.641;1496.70;842.08;
1;70589.112;1129.94;5834.547;59472.089;24.701;1299.23;739.05;
2;69315.940;1073.33;5834.547;58190.617;33.041;1238.96;687.37;
3;68313.532;990.76;5834.547;57181.977;43.459;1112.45;618.34;
4;67624.671;963.91;5834.547;56499.222;56.488;1070.82;593.67;
5;68792.072;974.49;5834.547;57688.382;60.045;1093.55;598.52;
6;70957.963;1096.21;17972.645;47737.370;72.949;1264.54;685.40;
7;73340.772;1318.28;17972.645;50035.964;39.856;1480.43;816.17;
8;77209.369;1433.39;15413.354;56623.009;203.831;1681.32;897.46;
9;80328.193;1603.83;15413.354;59620.002;80.426;2086.51;1011.65;
10;82213.484;1620.43;15413.354;61457.015;35.324;2130.44;1032.96;
11;82878.108;1723.76;15413.354;62116.364;29.721;2220.72;1101.72;
12;83118.615;1722.64;15413.354;62347.391;27.720;2249.83;1098.01;
13;83387.236;1780.96;15413.354;62631.712;29.468;2348.96;1139.43;
14;83435.369;1775.96;15413.354;62687.730;28.310;2349.97;1139.46;
15;83169.365;1762.43;15413.354;62464.824;28.716;2349.76;1126.16;
16;83034.772;1746.81;15413.354;62347.668;28.988;2343.19;1113.06;
17;82739.341;1720.27;15413.354;62120.977;22.107;2345.96;1091.26;
18;82361.489;1752.05;15413.354;61779.748;27.052;2337.27;1118.70;
19;81689.862;1741.74;15413.354;61162.431;37.880;2331.53;1113.38;
20;82019.799;1720.58;28670.424;48260.063;56.394;2275.78;1082.88;
21;81403.233;1740.84;28670.424;47684.034;77.506;2397.06;1110.42;
22;78024.373;1551.82;28670.424;44398.559;162.118;2315.00;1015.48;
23;74389.481;1423.95;28670.424;40927.441;368.392;2027.74;940.23;
