Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;72864.484;993.42;5834.547;61734.145;29.163;1164.44;614.95;
1;70760.809;965.19;5834.547;59608.502;30.393;1126.49;578.17;
2;69633.970;945.26;5834.547;58472.957;35.095;1070.11;560.34;
3;69446.720;925.91;5834.547;58289.208;37.739;1053.16;541.86;
4;69865.249;949.71;5834.547;58738.834;47.075;1090.62;543.85;
5;71533.699;977.70;5834.547;60434.316;50.661;1120.46;565.43;
6;75706.327;1194.46;17972.645;52423.099;51.302;1377.91;709.34;
7;79077.982;1415.15;17972.645;55568.254;43.915;1870.00;847.49;
8;83729.665;1631.43;15413.354;62910.281;144.998;2021.82;970.47;
9;86443.974;1767.83;15413.354;65559.386;59.700;2327.08;1042.92;
10;87299.777;1790.13;15413.354;66370.657;44.255;2316.30;1046.95;
11;87393.382;1788.73;15413.354;66467.223;46.397;2314.01;1055.05;
12;87089.820;1791.11;15413.354;66168.944;46.907;2311.61;1048.72;
13;87511.869;1813.74;15413.354;66626.056;48.702;2326.84;1067.97;
14;87246.042;1818.38;15413.354;66350.635;50.476;2282.99;1080.76;
15;86562.680;1805.10;15413.354;65682.915;52.002;2255.64;1071.62;
16;85889.036;1800.34;15413.354;65042.204;42.846;2286.40;1071.00;
17;85038.292;1776.41;15413.354;64285.579;29.917;2317.77;1052.96;
18;84203.207;1742.97;15413.354;63430.523;34.418;2299.26;1037.94;
19;83418.816;1672.77;15413.354;62661.241;62.841;2209.87;1006.49;
20;83124.283;1598.15;28670.424;49128.496;76.553;2190.75;957.37;
21;82620.473;1613.70;28670.424;48801.418;82.389;2292.62;579.53;
22;79231.446;1484.07;28670.424;45488.100;169.632;2187.21;602.53;
23;75226.329;1248.78;28670.424;41599.509;339.563;1656.18;809.48;
