Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73125.329;1096.44;5834.547;62040.396;79.158;1323.56;599.99;
1;71133.158;1042.26;5834.547;60038.305;94.872;1470.01;631.88;
2;70033.722;960.75;5834.547;58937.780;114.418;1470.00;567.96;
3;69445.185;954.59;5834.547;58364.748;128.931;1470.01;552.10;
4;69755.231;954.18;5834.547;58705.621;154.290;1470.01;560.57;
5;71615.524;1001.61;5834.547;60591.664;165.977;1470.01;592.95;
6;75326.882;1215.94;17972.645;52129.857;149.335;1470.01;615.05;
7;79189.691;1419.74;17972.645;55796.191;115.221;1625.84;755.94;
8;84098.422;1690.83;15413.354;63545.808;363.983;2177.69;861.34;
9;87241.476;1780.57;15413.354;66537.136;206.951;2235.75;904.60;
10;88256.999;1799.48;15413.354;67474.155;153.906;2302.19;947.24;
11;88518.708;1799.53;15413.354;67711.399;138.209;2340.98;955.61;
12;88422.870;1803.19;15413.354;67630.563;131.282;2299.58;927.42;
13;88874.092;1842.90;15413.354;68094.759;126.575;2394.98;947.14;
14;88577.810;1870.52;15413.354;67811.508;140.815;2356.83;970.07;
15;87932.445;1824.47;15413.354;67198.222;143.331;2361.57;957.93;
16;87209.228;1809.91;15413.354;66528.168;126.258;2349.08;965.21;
17;86084.688;1784.81;15413.354;65490.817;138.535;2310.16;955.79;
18;84988.172;1729.95;15413.354;64414.279;155.554;2201.37;899.76;
19;84174.691;1714.49;15413.354;63577.847;142.405;2199.88;878.45;
20;84112.380;1656.12;28670.424;50265.536;128.758;2217.85;810.66;
21;83207.754;1639.93;28670.424;49527.343;164.319;2226.27;830.39;
22;79720.497;1519.97;28670.424;46138.421;277.772;2059.00;812.15;
23;75730.017;1277.62;28670.424;42303.215;510.834;1556.97;743.31;
