Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;80893.480;1257.28;8298.746;66087.002;108.757;2459.46;830.03;
1;79459.355;1089.28;8298.746;64698.723;175.874;2450.47;695.67;
2;78727.972;1075.50;8298.746;64008.016;221.789;2436.66;688.45;
3;78661.573;1072.55;8298.746;63950.277;232.218;2378.94;684.93;
4;79401.244;1103.02;8298.746;64680.649;228.412;2380.51;687.76;
5;81126.462;1176.19;8298.746;66437.258;207.876;1527.18;734.17;
6;83608.452;1410.96;22681.388;54466.765;156.005;1870.63;903.56;
7;87164.229;1650.60;22681.388;57878.108;109.264;2156.34;1094.59;
8;90453.679;1806.31;19012.452;65013.972;272.141;2408.81;1221.69;
9;92315.200;1875.60;19012.452;66778.838;177.257;2500.64;1258.06;
10;92282.968;1857.90;19012.452;66704.266;133.908;2463.01;1274.66;
11;91746.243;1858.94;19012.452;66120.052;128.903;2421.51;1279.31;
12;91006.324;1827.62;19012.452;65372.421;142.006;2384.40;1248.39;
13;90766.843;1801.52;19012.452;65190.988;153.033;2387.19;1250.73;
14;90404.400;1791.60;19012.452;64888.514;195.565;2387.63;1227.43;
15;89846.752;1771.65;19012.452;64342.193;204.800;2359.07;1211.33;
16;89267.290;1762.47;19012.452;63773.621;216.611;2356.02;1196.63;
17;88978.697;1758.91;19012.452;63505.116;235.622;2398.73;1197.58;
18;89366.786;1747.06;19012.452;63841.184;163.244;2375.15;1171.96;
19;90381.572;1780.14;35885.078;48155.413;287.088;2526.48;1198.13;
20;90448.607;1786.83;35885.078;48264.796;307.804;2541.81;1187.61;
21;89079.666;1760.88;35885.078;47090.279;402.967;2514.25;988.06;
22;85558.213;1595.38;35885.078;43850.735;687.855;2349.86;1074.87;
23;83194.080;1289.19;8298.746;68368.214;44.808;1674.18;879.24;
