Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;85214.900;952.24;8298.746;69950.615;56.993;1670.69;433.52;
1;83703.555;784.71;8298.746;68473.098;103.423;2407.20;0.00;
2;82929.789;574.45;8298.746;67733.036;151.120;2401.95;0.00;
3;83151.432;585.33;8298.746;67913.980;107.817;2409.93;0.00;
4;84207.081;661.65;8298.746;68959.918;86.435;2400.66;0.00;
5;85889.947;933.85;8298.746;70705.704;137.539;1710.50;492.65;
6;88698.608;1161.00;22681.388;59067.618;115.415;2086.00;700.19;
7;91730.187;1341.40;22681.388;61916.720;91.618;2246.63;633.94;
8;94414.304;1524.79;19012.452;68378.109;202.231;2247.93;882.41;
9;95768.869;1588.14;19012.452;69691.767;151.076;2246.58;848.29;
10;95474.905;1569.38;19012.452;69380.541;140.749;2245.99;836.59;
11;94791.139;1540.71;19012.452;68668.536;134.103;2167.34;634.64;
12;94106.111;1489.51;19012.452;67992.937;129.717;2204.87;321.01;
13;94138.266;1510.01;19012.452;68023.099;121.035;2200.63;465.18;
14;93680.778;1488.27;19012.452;67572.409;131.467;2196.55;409.97;
15;93313.718;1445.43;19012.452;67182.242;92.384;2201.60;189.65;
16;93045.178;1401.51;19012.452;66900.923;78.615;2163.73;62.71;
17;93128.434;1387.28;19012.452;66978.756;82.380;2122.21;60.84;
18;93925.358;1413.91;19012.452;67782.562;72.480;2086.00;390.98;
19;95094.760;1555.69;35885.078;52137.684;144.538;2251.68;379.59;
20;94582.611;1587.79;35885.078;51663.146;165.198;2268.49;838.17;
21;93055.605;1403.97;35885.078;50277.917;212.217;2259.66;924.31;
22;89927.183;1135.60;35885.078;47371.900;411.615;2296.45;463.89;
23;87349.938;960.78;8298.746;71992.445;38.867;1858.86;39.50;
