Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;85080.496;1121.42;8298.746;70097.279;49.905;1617.25;675.03;
1;83549.920;1030.49;8298.746;68623.997;108.950;1510.00;614.50;
2;82913.886;939.22;8298.746;68028.672;149.902;1510.00;551.58;
3;83016.737;926.70;8298.746;68101.812;105.331;2409.61;525.84;
4;83778.268;964.82;8298.746;68841.555;105.523;2407.22;554.04;
5;85773.468;1101.44;8298.746;70805.436;151.847;1630.00;630.65;
6;88443.190;1194.66;22681.388;59015.451;116.314;1630.01;698.37;
7;92120.581;1434.89;22681.388;62547.161;92.832;1756.52;868.70;
8;95575.874;1610.03;19012.452;69733.145;148.512;1983.18;606.60;
9;96720.977;1719.03;19012.452;70813.826;101.260;2302.59;1011.18;
10;96735.749;1667.01;19012.452;70795.070;105.276;2133.14;464.24;
11;96361.715;1634.02;19012.452;70398.021;109.250;2178.88;0.00;
12;95760.942;1586.70;19012.452;69793.616;116.699;2124.61;0.00;
13;95971.364;1631.44;19012.452;70004.514;109.177;2191.16;0.00;
14;95580.726;1604.92;19012.452;69600.759;97.978;2186.89;0.00;
15;95038.455;1580.94;19012.452;69025.507;50.403;2110.53;0.00;
16;94635.053;1602.20;19012.452;68641.179;61.845;2067.05;0.00;
17;94262.865;1627.49;19012.452;68310.082;68.573;2125.32;972.88;
18;94962.681;1610.33;19012.452;69037.576;63.396;2140.93;955.62;
19;95999.922;1675.03;35885.078;53319.022;144.417;2309.13;983.14;
20;95588.255;1654.68;35885.078;52939.148;175.396;2243.24;984.77;
21;94066.615;1617.92;35885.078;51552.521;214.610;2251.43;995.22;
22;90524.982;1359.88;35885.078;48208.973;435.219;1972.30;825.50;
23;88047.832;1143.48;8298.746;72898.110;16.744;1548.35;686.27;
