Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;81769.827;1217.26;8298.746;67007.354;72.923;2440.08;817.23;
1;80339.368;1099.58;8298.746;65633.895;116.878;2409.14;723.41;
2;79579.775;1073.10;8298.746;64906.494;160.551;2431.22;697.66;
3;79533.279;1057.11;8298.746;64869.950;167.144;2420.26;634.96;
4;80319.234;1118.66;8298.746;65675.422;179.132;2394.48;661.59;
5;81770.175;1125.21;8298.746;67157.391;192.214;1470.01;664.65;
6;84190.534;1352.73;22681.388;55128.886;143.341;1743.39;823.26;
7;87719.429;1587.02;22681.388;58481.462;100.162;2116.18;1011.73;
8;90836.319;1727.48;19012.452;65393.148;213.638;2338.85;1107.71;
9;92397.728;1777.49;19012.452;66862.639;143.535;2350.17;1142.85;
10;92316.322;1771.40;19012.452;66738.408;128.971;2350.44;1150.70;
11;91831.026;1778.92;19012.452;66229.477;134.356;2349.06;1171.29;
12;91216.286;1785.89;19012.452;65611.958;149.399;2348.00;1182.32;
13;91357.461;1799.03;19012.452;65762.374;140.083;2278.82;1203.49;
14;91138.252;1802.16;19012.452;65559.666;156.761;2279.07;1186.51;
15;90745.012;1796.62;19012.452;65152.345;117.244;2281.55;1158.19;
16;90380.946;1785.98;19012.452;64833.373;120.092;2286.56;1190.53;
17;90228.099;1791.68;19012.452;64708.354;127.826;2293.83;1186.08;
18;90606.247;1746.85;19012.452;65122.433;113.061;2318.07;1125.93;
19;91575.954;1812.59;35885.078;49378.741;227.336;2514.35;1192.88;
20;91540.968;1810.64;35885.078;49386.119;239.695;2525.14;1066.46;
21;89910.492;1773.52;35885.078;47932.724;319.109;2455.22;962.87;
22;86314.578;1581.72;35885.078;44596.356;593.507;2292.96;1027.83;
23;84034.245;1322.77;8298.746;69302.141;21.713;1847.01;840.17;
