◊‡Ò,"Œ·˙ÂÏ ÔÓÎÌÓ„Ó ÔÎ‡ÌÓ‚Ó„Ó ÔÓÚÂ·ÎÂÌËˇ, Ã¬Ú.˜","»Ì‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌ˚ı ˆÂÌ Ì‡ ÔÓÍÛÔÍÛ ˝ÎÂÍÚÓ˝ÌÂ„ËË, Û·./Ã¬Ú.˜.","Œ·˙ÂÏ ÔÓÍÛÔÍË ÔÓ Â„ÛÎËÛÂÏ˚Ï ‰Ó„Ó‚Ó‡Ï, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓÍÛÔÍË Ì‡ –—¬, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓ‰‡ÊË ‚ Ó·ÂÒÔÂ˜ÂÌËÂ –ƒ, Ã¬Ú.˜","Ã‡ÍÒËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜","ÃËÌËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜",Unnamed: 8
21,94743.773,1520.46,35885.078,52036.78,268.645,2213.38,1076.67,
22,91449.23,1331.29,35885.078,48912.832,459.616,2057.96,929.52,
23,89140.958,1133.99,8298.746,73760.088,57.831,1762.49,782.44,
0,86710.961,1085.76,8298.746,71288.177,68.48,1599.76,715.9,
1,85217.952,1029.47,8298.746,69894.212,126.627,1444.13,662.35,
2,84566.289,988.55,8298.746,69286.969,173.438,1365.14,626.78,
3,84599.647,990.26,8298.746,69267.382,129.037,1382.87,622.52,
4,85619.482,1051.84,8298.746,70240.122,75.984,1607.6,655.89,
5,87394.605,1121.86,8298.746,72061.769,118.534,1622.9,701.06,
6,89787.394,1219.28,22681.388,60082.979,131.862,2056.0,762.77,
7,92563.473,1485.33,22681.388,62713.418,118.104,2409.7,953.29,
8,96384.553,1562.28,19012.452,70327.365,245.332,2575.37,1058.87,
9,98042.343,1574.82,19012.452,71922.509,164.923,2643.7,1095.99,
10,97740.393,1564.47,19012.452,71614.239,158.978,2627.93,1107.38,
11,97319.746,1564.6,19012.452,71174.86,148.991,2636.66,1078.64,
12,96573.47,1561.59,19012.452,70451.032,150.196,2566.13,1077.77,
13,96288.878,1559.2,19012.452,70141.522,138.776,2575.02,1082.36,
14,96139.954,1558.51,19012.452,69949.571,138.449,2557.33,1068.94,
15,95441.875,1554.11,19012.452,69208.089,84.282,2549.69,1077.32,
16,95218.479,1556.47,19012.452,68983.871,64.637,2566.26,1064.57,
17,95103.537,1543.91,19012.452,68873.746,64.386,2144.77,1058.46,
18,96196.015,1548.25,19012.452,69990.802,65.689,2247.83,1047.13,
19,97279.714,1609.09,35885.078,54309.907,128.196,2518.26,1057.8,
20,96163.554,1614.93,35885.078,53246.232,172.224,2552.1,1083.16,
21,94104.033,1589.42,35885.078,51387.063,247.038,2466.27,1070.2,
22,90993.62,1303.2,35885.078,48468.251,456.842,2297.07,831.25,
23,88687.784,1147.97,8298.746,73289.595,35.574,2023.13,720.66,
0,86407.426,1148.82,8298.746,71173.855,70.733,2092.47,680.68,
1,84889.619,1102.3,8298.746,69694.216,113.053,1992.21,658.57,
2,84203.201,1058.5,8298.746,69059.554,169.967,1723.58,644.36,
3,84297.904,1088.02,8298.746,69094.832,113.786,1929.43,649.83,
4,85342.8,1119.57,8298.746,70104.512,59.317,2294.17,659.13,
5,87417.977,1159.76,8298.746,72218.95,89.33,2090.99,684.39,
6,90353.522,1351.78,22681.388,60767.4,106.044,2316.69,820.81,
7,92461.379,1537.74,22681.388,62715.608,116.413,2308.27,971.56,
8,95847.28,1550.24,19012.452,69903.386,218.638,2348.83,516.3,
9,97537.242,1641.77,19012.452,71533.962,140.336,2446.15,1065.9,
10,97469.69,1644.26,19012.452,71440.955,116.671,2427.9,1093.74,
11,96822.385,1638.32,19012.452,70782.043,130.65,2420.1,1078.63,
12,96165.346,1624.76,19012.452,70081.997,135.778,2393.87,1059.7,
13,96217.235,1629.17,19012.452,70147.979,143.292,2387.99,1064.84,
14,95910.122,1618.76,19012.452,69829.075,148.641,2364.53,1055.01,
15,95475.077,1603.58,19012.452,69384.434,112.612,2355.0,1004.4,
16,95278.974,1603.25,19012.452,69171.022,101.245,2346.4,1022.26,
17,95362.705,1604.47,19012.452,69243.039,94.907,2356.04,1036.53,
18,96330.992,1609.46,19012.452,70247.615,82.248,2386.29,1038.26,
19,97442.103,1629.52,35885.078,54578.293,135.623,2518.97,1043.45,
20,96541.669,1683.69,35885.078,53750.346,175.053,2604.74,1091.87,
21,94508.34,1627.55,35885.078,51873.65,233.456,2550.19,1078.58,
22,91430.974,1347.99,35885.078,48961.844,424.042,2414.04,837.58,
23,89200.568,1203.19,8298.746,73903.006,39.488,2301.71,717.5,
0,86342.664,1144.0,8298.746,71018.292,54.161,2152.9,663.89,
1,84906.483,1085.27,8298.746,69660.173,97.513,2086.37,600.08,
2,84444.713,1061.79,8298.746,69243.597,146.711,2054.86,572.76,
3,84560.434,1054.81,8298.746,69304.459,89.612,2052.94,583.2,
4,85468.05,1122.68,8298.746,70182.397,63.218,2454.08,636.17,
5,87349.748,1178.76,8298.746,72131.282,121.47,2069.65,673.38,
6,89740.205,1341.8,22681.388,60084.754,90.795,2096.42,797.62,
7,92829.896,1539.29,22681.388,63033.308,84.874,2086.0,963.24,
8,96201.575,1626.6,19012.452,70190.277,192.369,2246.28,1060.46,
9,97658.924,1707.74,19012.452,71622.117,159.205,2207.55,1122.87,
10,97529.425,1715.09,19012.452,71500.7,160.983,2177.88,1168.0,
11,96747.419,1708.21,19012.452,70713.465,163.018,2113.2,1122.96,
12,96035.621,1690.3,19012.452,69974.093,161.748,2109.68,1123.15,
13,96016.981,1699.11,19012.452,69955.722,145.458,2140.88,1111.77,
14,95555.11,1665.35,19012.452,69481.699,147.009,2102.64,1121.8,
15,95072.254,1613.48,19012.452,68965.732,111.037,2089.37,1115.09,
16,94718.279,1617.08,19012.452,68586.154,84.579,2088.99,1098.67,
17,94654.504,1584.31,19012.452,68497.271,73.67,2086.0,1055.35,
18,95572.014,1597.3,19012.452,69459.265,61.602,2105.62,1061.09,
19,96814.845,1728.19,35885.078,53954.662,128.103,2354.95,1122.16,
20,96064.437,1746.29,35885.078,53259.444,159.398,2427.12,1120.59,
21,94155.696,1688.19,35885.078,51659.663,210.579,2471.67,1134.33,
22,90831.347,1498.27,35885.078,48547.088,411.318,2292.3,986.61,
23,88715.441,1291.61,8298.746,73600.686,35.475,2105.34,824.82,
0,86764.252,1189.91,8298.746,71724.571,53.312,1802.37,788.27,
1,85261.162,1108.75,8298.746,70251.588,91.855,1707.55,719.01,
2,84533.986,1092.67,8298.746,69564.312,140.718,1628.26,694.59,
3,84161.0,1099.33,8298.746,69125.972,87.367,1657.39,699.57,
4,84632.846,1112.79,8298.746,69583.896,65.51,1666.82,701.68,
5,85420.54,1163.1,8298.746,70489.053,131.266,2044.29,722.52,
6,86461.544,1171.81,22681.388,57189.995,106.038,1681.24,728.75,
7,88842.528,1291.14,22681.388,59528.759,52.421,2074.79,796.8,
8,91696.469,1541.44,19012.452,66151.333,144.307,2104.62,993.0,
9,93862.752,1591.53,19012.452,68230.779,78.151,2101.29,1056.1,
