Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;82682.770;1268.90;8298.746;67864.806;34.613;1814.52;959.25;
1;81279.546;1136.67;8298.746;66499.596;82.896;1581.78;829.01;
2;80395.102;1097.92;8298.746;65663.337;132.358;1517.93;790.38;
3;79988.588;1064.90;8298.746;65283.410;152.838;1470.01;759.69;
4;79982.989;1068.96;8298.746;65298.005;173.307;2244.95;464.62;
5;80651.915;1071.32;8298.746;66000.939;191.231;1470.01;687.36;
6;81422.193;1098.31;22681.388;52386.802;157.295;1470.02;698.66;
7;83450.416;1135.69;22681.388;54349.000;92.609;1470.02;716.48;
8;85742.506;1387.23;19012.452;60418.982;224.907;1817.56;881.27;
9;87413.541;1544.02;19012.452;61930.916;103.338;2089.95;1028.51;
10;87949.648;1579.28;19012.452;62420.636;80.730;2104.22;1075.99;
11;87790.080;1571.15;19012.452;62251.472;73.485;2057.70;1076.89;
12;87715.407;1487.82;19012.452;62167.455;87.875;2091.88;1037.88;
13;87460.759;1438.59;19012.452;61924.377;91.893;1906.08;997.03;
14;87184.485;1440.35;19012.452;61685.261;99.778;1877.38;991.49;
15;87155.989;1430.20;19012.452;61678.284;100.230;1869.87;954.06;
16;87235.449;1414.49;19012.452;61754.954;96.329;1891.07;940.19;
17;87689.013;1473.15;19012.452;62245.081;73.797;2106.43;984.89;
18;88888.509;1599.92;19012.452;63480.681;61.157;2209.08;1042.20;
19;90493.386;1684.06;35885.078;48360.585;166.521;2433.23;1099.63;
20;90704.184;1687.86;35885.078;48587.725;171.626;2463.08;1119.72;
21;88684.273;1663.57;35885.078;46665.283;278.982;2415.06;1151.17;
22;85699.120;1413.02;35885.078;43918.332;581.414;2114.10;945.98;
23;83752.962;1225.13;8298.746;68944.584;13.521;1711.85;817.88;
