Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;85169.158;1088.67;8298.746;70031.757;34.901;2367.09;503.87;
1;83662.940;968.96;8298.746;68582.045;88.639;2363.42;503.89;
2;82985.447;888.88;8298.746;67953.818;130.333;1470.01;502.59;
3;83057.994;833.91;8298.746;67973.679;79.887;2358.21;417.26;
4;83922.827;988.95;8298.746;68849.900;86.274;2355.44;503.66;
5;85632.763;1130.80;8298.746;70618.311;128.316;1630.00;503.55;
6;88382.392;1282.43;22681.388;58911.504;98.792;1681.80;707.28;
7;91716.526;1450.09;22681.388;62129.937;94.628;1820.67;821.09;
8;94841.278;1639.71;19012.452;68987.097;161.581;2147.93;968.73;
9;96415.404;1701.47;19012.452;70497.893;111.030;2254.02;558.78;
10;96294.214;1737.35;19012.452;70353.114;109.646;2301.74;679.09;
11;95491.063;1708.86;19012.452;69555.649;146.895;2180.65;0.00;
12;94739.243;1661.37;19012.452;68781.503;145.724;2112.14;0.00;
13;95111.043;1708.58;19012.452;69130.578;134.752;2182.50;0.00;
14;94728.975;1683.34;19012.452;68754.044;144.488;2128.16;0.00;
15;94331.420;1702.03;19012.452;68329.791;93.106;2117.39;0.00;
16;93958.373;1710.40;19012.452;67981.691;78.806;2140.79;517.48;
17;93510.621;1699.40;19012.452;67576.168;80.807;2188.51;1003.31;
18;94116.826;1639.57;19012.452;68181.726;66.078;2095.12;971.84;
19;95151.018;1698.31;35885.078;52452.443;135.291;2279.90;994.16;
20;95132.978;1720.68;35885.078;52423.377;147.803;2265.08;1012.33;
21;93756.228;1684.17;35885.078;51181.130;183.353;2276.44;1023.09;
22;90019.328;1444.96;35885.078;47628.621;367.669;2060.48;883.58;
23;87673.556;1184.94;8298.746;72513.470;9.734;1641.66;720.23;
