Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;84357.456;1096.76;8298.746;69309.180;18.502;1478.53;711.38;
1;82635.706;997.20;8298.746;67656.396;91.576;1470.01;634.64;
2;81909.434;954.41;8298.746;66957.448;128.365;1470.01;595.56;
3;81904.644;911.44;8298.746;66895.137;66.685;1470.01;565.25;
4;82729.540;1006.20;8298.746;67762.621;99.942;2209.68;113.29;
5;84344.447;1143.12;8298.746;69456.810;176.109;2196.74;429.58;
6;87142.302;1355.22;22681.388;57802.124;102.229;1691.84;832.81;
7;90628.247;1552.95;22681.388;61173.299;73.484;2086.01;961.01;
8;93746.076;1748.93;19012.452;68109.298;212.914;2185.49;1085.80;
9;95221.684;1879.84;19012.452;69513.986;155.071;2329.49;1205.94;
10;95070.992;1826.01;19012.452;69320.229;140.150;2286.52;1192.92;
11;94527.995;1804.90;19012.452;68758.560;136.475;2275.68;1193.46;
12;93863.676;1786.10;19012.452;68076.762;141.854;2273.06;1176.93;
13;93893.981;1798.60;19012.452;68124.770;147.821;2271.57;1194.37;
14;93574.089;1783.79;19012.452;67826.667;157.751;2269.44;1178.37;
15;93069.768;1781.42;19012.452;67323.526;112.639;2270.56;1182.42;
16;92828.315;1782.77;19012.452;67059.794;71.547;2276.06;1173.52;
17;92689.761;1783.66;19012.452;66946.609;86.539;2293.22;1160.41;
18;93321.563;1771.09;19012.452;67565.089;71.429;2336.32;1124.23;
19;94462.339;1894.73;35885.078;51954.135;164.448;2566.65;1192.30;
20;94285.884;1881.24;35885.078;51785.026;171.330;2573.81;1200.76;
21;92702.016;1834.77;35885.078;50375.151;231.220;2564.87;1225.58;
22;89243.861;1544.86;35885.078;47102.362;449.212;2244.34;1016.15;
23;86684.305;1228.48;8298.746;71686.916;28.662;1785.36;811.84;
