Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74445.569;1135.56;5799.155;63340.765;14.020;1470.00;603.12;
1;72679.453;972.69;5799.155;61616.014;20.028;1470.00;0.00;
2;71453.214;961.00;5799.155;60400.363;33.180;1470.00;493.93;
3;70878.487;941.53;5799.155;59827.905;32.082;1470.00;483.82;
4;71219.572;929.31;5799.155;60175.703;43.752;1470.01;465.48;
5;72930.205;964.93;5799.155;61759.336;48.079;1710.00;482.58;
6;76905.444;1254.71;17994.069;53451.050;40.221;1894.56;625.84;
7;80879.304;1477.98;17994.069;57250.315;29.989;1896.91;619.36;
8;86218.178;1677.76;15396.961;65308.284;94.488;2113.27;647.98;
9;89766.155;1837.81;15396.961;68830.877;37.192;2361.48;695.39;
10;91042.093;1846.33;15396.961;70087.521;33.577;2413.52;345.17;
11;91565.607;1851.28;15396.961;70607.352;35.856;2462.32;366.39;
12;91471.073;1835.99;15396.961;70509.470;43.096;2478.01;532.87;
13;92000.184;1855.28;15396.961;71069.414;40.933;2514.10;407.79;
14;91810.039;1952.47;15396.961;70908.035;40.171;2643.29;321.44;
15;91177.663;1944.50;15396.961;70274.258;35.661;2656.20;317.41;
16;90339.158;1906.19;15396.961;69451.795;34.823;2609.07;312.45;
17;88974.177;1889.05;15396.961;68137.845;43.693;2508.87;307.37;
18;87840.193;1862.09;15396.961;67058.716;91.751;2459.93;458.04;
19;87095.534;1820.31;15396.961;66356.569;133.213;2423.17;783.40;
20;87403.561;1810.12;28707.300;53412.309;159.502;2436.09;775.85;
21;86093.499;1780.62;28707.300;52240.880;174.325;2375.40;796.90;
22;82011.373;1662.15;28707.300;48217.206;247.855;2333.44;794.66;
23;77682.435;1321.53;28707.300;43877.433;361.515;1623.90;730.71;
