Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75719.709;1392.78;5799.155;64509.247;2.717;1658.90;822.18;
1;73575.161;1251.25;5799.155;62343.511;4.993;1470.01;719.97;
2;72579.265;1054.28;5799.155;61339.783;7.374;1470.01;605.41;
3;72044.527;969.54;5799.155;60815.739;14.230;1470.01;546.32;
4;71853.656;986.36;5799.155;60647.686;22.131;1470.01;536.70;
5;72576.874;1103.27;5799.155;61407.728;34.994;1511.55;488.15;
6;74581.588;1232.55;17994.069;51267.825;31.787;1527.19;641.52;
7;77203.503;1430.07;17994.069;53858.329;12.179;1651.49;785.39;
8;81645.271;1657.20;15396.961;60949.155;67.699;1929.38;935.95;
9;84987.317;1857.91;15396.961;64227.231;15.001;2213.51;1105.24;
10;86633.648;1875.49;15396.961;65856.616;9.883;2241.91;1086.31;
11;87209.622;1873.95;15396.961;66423.383;7.578;2256.57;1126.90;
12;87295.820;1873.55;15396.961;66526.896;8.356;2266.04;1107.13;
13;87431.095;1875.44;15396.961;66681.101;8.648;2274.43;1090.75;
14;87333.063;1904.93;15396.961;66575.095;10.038;2314.53;1129.50;
15;86970.380;1895.60;15396.961;66202.779;12.393;2320.11;1103.47;
16;86751.133;1876.88;15396.961;66009.062;11.864;2332.81;980.94;
17;86259.807;1869.05;15396.961;65557.743;14.227;2314.77;975.08;
18;85520.886;1855.03;15396.961;64833.982;21.281;2253.83;971.60;
19;85157.411;1844.28;15396.961;64506.392;26.915;2247.03;977.93;
20;85308.901;1840.86;28707.300;51403.860;66.147;2263.63;965.95;
21;83604.772;1801.56;28707.300;49705.467;83.628;2250.15;963.43;
22;80146.965;1623.84;28707.300;46289.596;165.872;2085.44;946.04;
23;76627.374;1376.78;28707.300;42880.581;299.300;1618.41;802.01;
