Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75327.213;1301.45;5799.155;64224.853;9.679;1573.32;740.34;
1;73369.585;1113.53;5799.155;62207.724;8.911;1470.00;620.22;
2;72059.215;1088.58;5799.155;60887.605;15.196;1470.00;590.57;
3;71203.043;1038.85;5799.155;60031.993;18.588;1470.00;543.36;
4;71061.658;1020.13;5799.155;59909.089;28.122;1470.00;493.68;
5;71568.786;978.24;5799.155;60441.923;42.362;1538.50;495.23;
6;74138.703;1154.77;17994.069;50919.806;33.565;1632.57;600.52;
7;76843.232;1329.58;17994.069;53614.444;21.752;1810.01;631.22;
8;81381.920;1522.43;15396.961;60836.599;103.489;1898.56;765.82;
9;84830.783;1748.94;15396.961;64231.474;31.283;2253.87;816.49;
10;86575.352;1789.98;15396.961;65950.880;19.560;2322.13;835.30;
11;87199.197;1803.98;15396.961;66564.375;18.534;2353.69;810.95;
12;87436.304;1805.66;15396.961;66807.715;20.242;2400.73;854.67;
13;87533.192;1809.83;15396.961;66917.129;15.379;2424.18;850.42;
14;87455.274;1838.12;15396.961;66752.766;15.369;2431.44;874.38;
15;87034.335;1834.05;15396.961;66325.200;17.019;2427.78;849.27;
16;86789.392;1828.43;15396.961;66053.216;14.970;2420.17;811.02;
17;86128.406;1815.82;15396.961;65445.411;16.124;2403.90;814.71;
18;85129.736;1791.93;15396.961;64471.399;19.109;2377.24;781.39;
19;84718.378;1782.26;15396.961;64070.989;26.997;2365.44;774.52;
20;85089.972;1789.98;28707.300;51207.096;73.721;2372.41;808.02;
21;83853.114;1798.07;28707.300;49949.144;96.046;2361.99;831.14;
22;80250.740;1660.19;28707.300;46386.315;162.704;2250.74;802.20;
23;76492.556;1400.82;28707.300;42745.268;303.584;1679.57;798.91;
