Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76058.689;1074.53;5799.155;64653.933;12.700;1710.00;575.50;
1;74024.705;964.85;5799.155;62603.385;13.493;1470.00;497.42;
2;72966.421;903.38;5799.155;61549.203;18.208;1470.00;450.54;
3;72606.408;887.74;5799.155;61188.916;15.679;1470.00;436.39;
4;72911.096;912.64;5799.155;61509.478;16.745;1710.00;432.53;
5;74111.762;930.64;5799.155;62717.502;20.331;1710.00;442.64;
6;77763.092;1196.30;17994.069;54103.495;15.651;1910.00;583.47;
7;81777.426;1426.34;17994.069;57967.074;14.386;1950.56;721.68;
8;86767.739;1677.59;15396.961;65673.498;87.351;2181.06;0.00;
9;90310.935;1775.14;15396.961;69167.388;16.452;2690.70;724.50;
10;91643.155;1809.71;15396.961;70467.121;16.997;2747.03;548.69;
11;92119.497;1848.92;15396.961;70878.970;16.961;2743.43;269.09;
12;92222.911;1853.32;15396.961;71011.817;24.221;2748.61;0.00;
13;92822.251;1866.64;15396.961;71661.433;24.806;2744.87;0.00;
14;92670.865;1882.89;15396.961;71514.081;20.904;2732.20;0.00;
15;91996.915;1855.16;15396.961;70871.683;14.066;2835.62;0.00;
16;91273.297;1866.85;15396.961;70170.824;10.153;2818.86;0.00;
17;90239.517;1839.24;15396.961;69184.419;14.142;2812.61;0.00;
18;89053.835;1807.14;15396.961;67979.775;12.579;2802.13;316.45;
19;88553.742;1802.94;15396.961;67503.009;24.191;2612.10;843.14;
20;88557.379;1806.64;28707.300;54286.383;54.283;2613.10;815.42;
21;86921.358;1732.32;28707.300;52790.397;76.339;2606.71;808.38;
22;82730.100;1598.06;28707.300;48623.059;123.560;2493.71;0.00;
23;78492.169;1262.00;28707.300;44455.553;267.678;1712.25;0.00;
